shot_id,player_id,shot_zone,made
S2886,P16097,paint,False
S2887,P17182,midrange,False
S2888,P12377,midrange,False
S2889,P5951,paint,False
S2890,P8040,three_point,False
S2891,P2222,midrange,True
S2892,P4752,three_point,True
S2893,P3606,three_point,False
S2894,P18253,three_point,False
S2895,P4045,paint,True
S2896,P11378,paint,True
S2897,P9577,paint,False
S2898,P10409,paint,False
S2899,P19987,midrange,True
S2900,P19995,paint,False
S2901,P19041,paint,False
S2902,P289,paint,True
S2903,P11431,three_point,True
S2904,P3965,midrange,False
S2905,P16878,three_point,False
S2906,P438,three_point,False
S2907,P11429,paint,True
S2908,P604,three_point,False
S2909,P12640,midrange,False
S2910,P6761,paint,False
S2911,P4464,three_point,True
S2912,P2581,paint,True
S2913,P18361,paint,False
S2914,P6146,midrange,False
S2915,P15693,midrange,True
S2916,P5039,paint,True
S2917,P1729,midrange,False
S2918,P727,paint,False
S2919,P15662,paint,True
S2920,P17430,three_point,True
S2921,P15427,midrange,False
S2922,P8480,midrange,False
S2923,P17298,paint,True
S2924,P7515,midrange,False
S2925,P3162,paint,False
S2926,P9703,paint,False
S2927,P2795,three_point,True
S2928,P7453,three_point,False
S2929,P5396,paint,False
S2930,P17429,three_point,False
S2931,P12120,paint,True
S2932,P13003,midrange,True
S2933,P378,three_point,True
S2934,P3973,paint,True
S2935,P15045,paint,False
S2936,P10060,three_point,True
S2937,P6451,paint,False
S2938,P11878,midrange,True
S2939,P8833,midrange,True
S2940,P11111,paint,False
S2941,P8151,midrange,False
S2942,P14369,three_point,False
S2943,P9441,three_point,True
S2944,P10784,midrange,True
S2945,P17429,three_point,True
S2946,P1049,midrange,True
S2947,P431,midrange,True
S2948,P18659,paint,True
S2949,P2178,paint,True
S2950,P4205,paint,False
S2951,P9522,paint,False
S2952,P3540,three_point,True
S2953,P11575,paint,True
S2954,P17057,three_point,True
S2955,P7965,three_point,True
S2956,P4159,midrange,True
S2957,P19488,midrange,True
S2958,P2320,three_point,False
S2959,P15165,midrange,True
S2960,P7973,three_point,False
S2961,P10042,three_point,False
S2962,P8379,midrange,False
S2963,P5374,midrange,False
S2964,P3288,paint,False
S2965,P14764,three_point,True
S2966,P3206,three_point,False
S2967,P11199,paint,True
S2968,P11060,three_point,True
S2969,P1248,three_point,False
S2970,P18289,three_point,True
S2971,P11389,three_point,True
S2972,P6902,paint,True
S2973,P3814,midrange,True
S2974,P11839,paint,False
S2975,P16522,midrange,True
S2976,P509,paint,True
S2977,P13357,midrange,True
S2978,P13748,three_point,False
S2979,P16718,three_point,True
S2980,P17652,midrange,True
S2981,P9722,midrange,True
S2982,P3205,paint,True
S2983,P18903,midrange,False
S2984,P909,paint,True
S2985,P14047,midrange,True
S2986,P11801,midrange,False
S2987,P16163,midrange,True
S2988,P1269,paint,False
S2989,P18259,midrange,True
S2990,P6197,paint,True
S2991,P13024,paint,False
S2992,P9432,three_point,True
S2993,P10432,three_point,True
S2994,P19037,paint,False
S2995,P19953,midrange,False
S2996,P7323,three_point,False
S2997,P8778,midrange,False
S2998,P19521,paint,True
S2999,P16171,paint,True
S3000,P9573,midrange,True
S3001,P13722,paint,False
S3002,P14086,midrange,False
S3003,P11112,three_point,False
S3004,P16828,paint,False
S3005,P6291,three_point,False
S3006,P17741,paint,False
S3007,P15481,midrange,True
S3008,P16437,midrange,True
S3009,P13747,midrange,False
S3010,P8450,paint,True
S3011,P7148,three_point,True
S3012,P18832,three_point,False
S3013,P42,paint,True
S3014,P8033,midrange,False
S3015,P7272,midrange,True
S3016,P18163,three_point,False
S3017,P19491,midrange,True
S3018,P18172,three_point,False
S3019,P4549,paint,True
S3020,P17503,midrange,True
S3021,P7135,three_point,True
S3022,P18776,three_point,True
S3023,P8613,midrange,True
S3024,P18835,midrange,True
S3025,P14766,three_point,False
S3026,P5630,paint,False
S3027,P1703,three_point,False
S3028,P18888,three_point,True
S3029,P702,midrange,False
S3030,P9393,midrange,True
S3031,P15100,paint,True
S3032,P4131,three_point,False
S3033,P4041,midrange,True
S3034,P159,three_point,True
S3035,P13463,midrange,True
S3036,P14854,midrange,False
S3037,P10953,paint,True
S3038,P317,paint,True
S3039,P14016,midrange,True
S3040,P7677,paint,True
S3041,P6241,midrange,True
S3042,P14335,paint,True
S3043,P18786,midrange,True
S3044,P17261,paint,True
S3045,P7964,paint,True
S3046,P1488,paint,True
S3047,P13800,midrange,False
S3048,P3603,paint,True
S3049,P1457,midrange,False
S3050,P1711,paint,False
S3051,P397,paint,True
S3052,P13630,three_point,True
S3053,P16669,three_point,False
S3054,P19712,three_point,False
S3055,P286,three_point,False
S3056,P3322,paint,False
S3057,P6092,paint,False
S3058,P3593,three_point,False
S3059,P14738,midrange,False
S3060,P17458,paint,True
S3061,P10918,paint,False
S3062,P9209,midrange,False
S3063,P7724,three_point,True
S3064,P184,midrange,False
S3065,P19304,three_point,True
S3066,P19685,three_point,True
S3067,P341,three_point,True
S3068,P14579,paint,False
S3069,P3653,three_point,True
S3070,P1379,midrange,False
S3071,P9397,paint,False
S3072,P8127,paint,False
S3073,P17860,midrange,False
S3074,P8799,paint,False
S3075,P14653,midrange,False
S3076,P14189,three_point,True
S3077,P11916,paint,False
S3078,P18288,paint,True
S3079,P7189,three_point,True
S3080,P118,midrange,True
S3081,P15243,paint,False
S3082,P7269,three_point,False
S3083,P9805,paint,True
S3084,P3485,three_point,True
S3085,P12617,three_point,True
S3086,P11975,midrange,False
S3087,P16137,midrange,True
S3088,P1473,midrange,False
S3089,P8824,midrange,True
S3090,P16655,three_point,True
S3091,P6817,three_point,False
S3092,P12291,midrange,True
S3093,P11706,paint,False
S3094,P9749,paint,True
S3095,P88,paint,False
S3096,P15519,midrange,False
S3097,P10244,three_point,False
S3098,P4783,three_point,True
S3099,P9317,three_point,True
S3100,P8392,paint,True
S3101,P3234,midrange,True
S3102,P11700,midrange,False
S3103,P9883,midrange,False
S3104,P18639,three_point,True
S3105,P17516,midrange,True
S3106,P19108,midrange,True
S3107,P5114,three_point,False
S3108,P6202,paint,True
S3109,P10937,paint,False
S3110,P6558,midrange,False
S3111,P11325,midrange,False
S3112,P14124,three_point,False
S3113,P6693,paint,True
S3114,P19798,paint,False
S3115,P17053,three_point,True
S3116,P18758,paint,True
S3117,P11873,three_point,True
S3118,P19877,three_point,True
S3119,P11412,three_point,False
S3120,P18398,midrange,True
S3121,P537,paint,True
S3122,P619,three_point,False
S3123,P7122,midrange,False
S3124,P11739,paint,False
S3125,P4495,paint,False
S3126,P7391,midrange,True
S3127,P13141,paint,True
S3128,P5846,paint,True
S3129,P584,three_point,False
S3130,P162,midrange,False
S3131,P4991,three_point,True
S3132,P4999,midrange,False
S3133,P4530,paint,False
S3134,P17960,three_point,False
S3135,P13682,three_point,True
S3136,P15955,three_point,False
S3137,P639,three_point,True
S3138,P4161,midrange,False
S3139,P17162,three_point,False
S3140,P3523,paint,False
S3141,P18848,paint,True
S3142,P9763,midrange,True
S3143,P18264,paint,True
S3144,P5392,paint,True
S3145,P1578,midrange,False
S3146,P2633,midrange,True
S3147,P15979,three_point,False
S3148,P3702,midrange,True
S3149,P18663,three_point,False
S3150,P11792,three_point,False
S3151,P3289,paint,True
S3152,P12586,three_point,False
S3153,P15809,paint,False
S3154,P9140,midrange,True
S3155,P11734,midrange,False
S3156,P6464,midrange,True
S3157,P5610,midrange,True
S3158,P15733,paint,True
S3159,P2850,paint,False
S3160,P19947,paint,False
S3161,P3902,three_point,False
S3162,P19382,midrange,True
S3163,P2031,three_point,False
S3164,P10437,midrange,True
S3165,P3382,three_point,False
S3166,P7856,midrange,True
S3167,P19423,paint,True
S3168,P15840,three_point,True
S3169,P11419,paint,False
S3170,P10102,midrange,True
S3171,P15163,midrange,False
S3172,P19433,midrange,False
S3173,P5360,paint,False
S3174,P16814,paint,False
S3175,P15289,paint,False
S3176,P13203,midrange,False
S3177,P1271,midrange,True
S3178,P4968,midrange,False
S3179,P18316,three_point,True
S3180,P15617,three_point,False
S3181,P16693,paint,False
S3182,P18908,paint,False
S3183,P18378,midrange,False
S3184,P1814,paint,True
S3185,P10144,midrange,True
S3186,P5843,paint,False
S3187,P1390,midrange,False
S3188,P17006,paint,True
S3189,P3414,midrange,False
S3190,P10838,midrange,True
S3191,P7468,midrange,True
S3192,P9658,paint,False
S3193,P7929,three_point,False
S3194,P12161,three_point,False
S3195,P9428,midrange,True
S3196,P3943,three_point,False
S3197,P9526,paint,False
S3198,P8891,midrange,True
S3199,P19959,three_point,False
S3200,P18704,three_point,True
S3201,P13775,paint,True
S3202,P19341,paint,True
S3203,P3576,midrange,True
S3204,P10697,three_point,True
S3205,P14462,three_point,True
S3206,P5880,midrange,False
S3207,P7214,three_point,False
S3208,P4290,paint,True
S3209,P3350,midrange,True
S3210,P5551,midrange,False
S3211,P18001,midrange,False
S3212,P1426,paint,False
S3213,P18997,midrange,False
S3214,P4603,paint,False
S3215,P10279,three_point,False
S3216,P3083,three_point,False
S3217,P11495,three_point,True
S3218,P3675,paint,True
S3219,P14983,three_point,True
S3220,P4041,three_point,True
S3221,P7640,paint,False
S3222,P11927,three_point,False
S3223,P6115,midrange,False
S3224,P18386,midrange,False
S3225,P7330,three_point,True
S3226,P7248,paint,True
S3227,P19028,paint,False
S3228,P16351,three_point,True
S3229,P3410,three_point,False
S3230,P12213,paint,False
S3231,P18552,three_point,True
S3232,P2361,paint,False
S3233,P11762,paint,True
S3234,P3407,three_point,True
S3235,P1317,three_point,True
S3236,P1768,three_point,True
S3237,P1725,paint,True
S3238,P19753,midrange,True
S3239,P16650,paint,True
S3240,P9327,three_point,False
S3241,P5624,three_point,True
S3242,P4162,three_point,True
S3243,P12507,midrange,False
S3244,P19780,paint,True
S3245,P5986,three_point,True
S3246,P11202,midrange,False
S3247,P17206,three_point,False
S3248,P7175,three_point,False
S3249,P11372,three_point,False
S3250,P15593,three_point,False
S3251,P18952,paint,False
S3252,P6149,midrange,False
S3253,P16613,paint,False
S3254,P8634,midrange,False
S3255,P6405,paint,False
S3256,P11650,midrange,True
S3257,P4609,midrange,True
S3258,P17069,midrange,False
S3259,P3351,paint,False
S3260,P3894,midrange,True
S3261,P2021,midrange,False
S3262,P10292,paint,False
S3263,P14363,midrange,False
S3264,P6692,midrange,False
S3265,P11093,midrange,True
S3266,P653,three_point,True
S3267,P4613,paint,True
S3268,P12243,three_point,False
S3269,P12868,paint,True
S3270,P1643,midrange,False
S3271,P3972,midrange,False
S3272,P13505,paint,False
S3273,P16056,paint,False
S3274,P6555,midrange,True
S3275,P8173,three_point,True
S3276,P13717,three_point,False
S3277,P8679,paint,False
S3278,P19149,paint,False
S3279,P17436,three_point,True
S3280,P18541,paint,False
S3281,P12757,paint,True
S3282,P17664,midrange,True
S3283,P3584,paint,False
S3284,P19467,midrange,True
S3285,P4905,three_point,False
S3286,P12910,midrange,True
S3287,P10670,three_point,False
S3288,P6137,paint,True
S3289,P3891,paint,False
S3290,P15993,paint,False
S3291,P1597,three_point,False
S3292,P9679,midrange,False
S3293,P12189,paint,False
S3294,P17318,paint,False
S3295,P8380,paint,True
S3296,P17310,paint,True
S3297,P4422,three_point,True
S3298,P10231,midrange,True
S3299,P5504,three_point,False
S3300,P13223,paint,True
S3301,P15211,midrange,False
S3302,P5869,three_point,False
S3303,P12632,paint,False
S3304,P15943,paint,True
S3305,P6272,paint,True
S3306,P6439,paint,False
S3307,P3812,three_point,True
S3308,P11598,three_point,True
S3309,P8842,midrange,True
S3310,P16607,three_point,False
S3311,P14360,midrange,True
S3312,P6377,paint,True
S3313,P15933,paint,False
S3314,P19918,midrange,False
S3315,P17650,midrange,False
S3316,P4391,midrange,False
S3317,P5218,paint,False
S3318,P5156,paint,True
S3319,P13448,paint,False
S3320,P17745,midrange,True
S3321,P12409,paint,True
S3322,P10103,paint,False
S3323,P19360,three_point,True
S3324,P15452,three_point,False
S3325,P8041,paint,False
S3326,P8898,midrange,False
S3327,P19527,paint,True
S3328,P10480,three_point,True
S3329,P7921,three_point,False
S3330,P18940,midrange,False
S3331,P5793,midrange,True
S3332,P15387,paint,True
S3333,P19135,midrange,False
S3334,P19478,paint,True
S3335,P7976,paint,True
S3336,P17228,three_point,True
S3337,P18904,midrange,True
S3338,P16662,paint,True
S3339,P15108,midrange,True
S3340,P4663,midrange,True
S3341,P1006,midrange,True
S3342,P10418,midrange,False
S3343,P9121,midrange,False
S3344,P14251,three_point,True
S3345,P310,paint,False
S3346,P186,paint,True
S3347,P18914,midrange,False
S3348,P14878,paint,True
S3349,P19555,three_point,True
S3350,P2411,midrange,True
S3351,P7740,paint,True
S3352,P9270,midrange,False
S3353,P9942,paint,False
S3354,P4788,midrange,True
S3355,P3686,midrange,True
S3356,P7997,midrange,True
S3357,P450,paint,True
S3358,P494,three_point,False
S3359,P14782,paint,True
S3360,P8506,midrange,False
S3361,P3519,three_point,True
S3362,P1395,midrange,False
S3363,P19046,three_point,True
S3364,P8080,paint,False
S3365,P10976,paint,True
S3366,P10233,paint,True
S3367,P19842,paint,True
S3368,P10376,three_point,False
S3369,P12803,midrange,True
S3370,P19146,paint,True
S3371,P13313,three_point,False
S3372,P15432,midrange,True
S3373,P7689,paint,True
S3374,P4948,paint,True
S3375,P12576,paint,False
S3376,P276,paint,False
S3377,P8527,paint,False
S3378,P16843,paint,False
S3379,P18471,midrange,False
S3380,P8002,paint,False
S3381,P5488,midrange,False
S3382,P12800,paint,True
S3383,P12689,midrange,True
S3384,P1358,midrange,False
S3385,P10739,three_point,True
S3386,P12811,paint,False
S3387,P5688,paint,False
S3388,P16312,three_point,True
S3389,P13299,paint,True
S3390,P8875,three_point,False
S3391,P9746,three_point,True
S3392,P15623,paint,False
S3393,P1169,paint,True
S3394,P11360,three_point,True
S3395,P12851,paint,True
S3396,P17086,three_point,False
S3397,P4455,paint,True
S3398,P8862,paint,False
S3399,P7972,paint,True
S3400,P4434,paint,False
S3401,P8458,three_point,True
S3402,P12985,midrange,True
S3403,P19343,paint,False
S3404,P19635,midrange,True
S3405,P8007,three_point,True
S3406,P16561,three_point,True
S3407,P12895,midrange,True
S3408,P7258,paint,True
S3409,P14531,three_point,False
S3410,P3471,midrange,True
S3411,P19433,paint,True
S3412,P8444,paint,False
S3413,P10288,paint,False
S3414,P18824,paint,False
S3415,P17056,three_point,True
S3416,P8453,midrange,False
S3417,P13797,midrange,True
S3418,P8380,paint,False
S3419,P14684,midrange,False
S3420,P18082,three_point,True
S3421,P2874,paint,False
S3422,P19789,three_point,False
S3423,P8908,midrange,True
S3424,P18702,paint,True
S3425,P18358,three_point,False
S3426,P2083,paint,False
S3427,P10466,three_point,True
S3428,P14792,midrange,False
S3429,P12927,midrange,False
S3430,P5199,three_point,False
S3431,P8661,three_point,True
S3432,P11378,paint,True
S3433,P2726,midrange,True
S3434,P1080,paint,False
S3435,P19771,three_point,True
S3436,P16051,paint,True
S3437,P6624,midrange,True
S3438,P1025,paint,False
S3439,P5085,midrange,True
S3440,P18616,three_point,True
S3441,P4276,three_point,False
S3442,P3791,midrange,True
S3443,P11071,midrange,True
S3444,P12033,midrange,True
S3445,P9309,midrange,False
S3446,P815,paint,False
S3447,P4970,paint,True
S3448,P9328,paint,False
S3449,P13816,paint,False
S3450,P19829,three_point,True
S3451,P15751,midrange,False
S3452,P10826,paint,False
S3453,P3992,midrange,False
S3454,P1750,three_point,True
S3455,P566,midrange,False
S3456,P6344,three_point,True
S3457,P6792,midrange,True
S3458,P9132,midrange,True
S3459,P19775,paint,False
S3460,P9544,three_point,True
S3461,P6150,three_point,False
S3462,P13931,paint,True
S3463,P18754,three_point,False
S3464,P6130,paint,False
S3465,P13088,midrange,False
S3466,P15071,midrange,True
S3467,P1103,three_point,True
S3468,P6373,paint,True
S3469,P13104,paint,False
S3470,P18448,paint,False
S3471,P18785,midrange,False
S3472,P13058,three_point,True
S3473,P12546,midrange,True
S3474,P13363,midrange,False
S3475,P1640,midrange,False
S3476,P18225,three_point,False
S3477,P1718,midrange,True
S3478,P14642,midrange,False
S3479,P16501,three_point,True
S3480,P476,midrange,False
S3481,P18335,paint,True
S3482,P11780,three_point,False
S3483,P16563,midrange,False
S3484,P2183,midrange,False
S3485,P7734,three_point,True
S3486,P14573,paint,False
S3487,P2207,three_point,True
S3488,P12105,midrange,False
S3489,P9039,paint,True
S3490,P19261,three_point,True
S3491,P3404,paint,False
S3492,P10908,three_point,False
S3493,P2742,midrange,True
S3494,P6810,midrange,True
S3495,P4805,paint,False
S3496,P1003,paint,True
S3497,P16929,midrange,True
S3498,P6911,midrange,True
S3499,P1293,paint,True
S3500,P1908,three_point,False
S3501,P17130,paint,True
S3502,P2547,midrange,False
S3503,P709,paint,True
S3504,P15317,three_point,False
S3505,P16181,three_point,True
S3506,P5136,paint,False
S3507,P8624,three_point,True
S3508,P3368,midrange,False
S3509,P6669,three_point,False
S3510,P5769,midrange,True
S3511,P12026,paint,True
S3512,P12174,paint,False
S3513,P12868,three_point,False
S3514,P5900,three_point,False
S3515,P10329,paint,True
S3516,P12026,midrange,False
S3517,P13541,three_point,True
S3518,P2630,midrange,False
S3519,P2634,paint,False
S3520,P17114,three_point,False
S3521,P14609,paint,False
S3522,P19337,paint,False
S3523,P7523,midrange,True
S3524,P12761,midrange,True
S3525,P15951,three_point,True
S3526,P3783,midrange,True
S3527,P10110,midrange,True
S3528,P8873,midrange,True
S3529,P17288,midrange,True
S3530,P10789,three_point,True
