game_id,player_id,points,assists,rebounds,game_date
G6996,P6996,40,5,5,2023-09-08
G6997,P6997,1,13,15,2023-05-19
G6998,P6998,8,15,3,2023-12-04
G6999,P6999,20,9,0,2023-06-27
G7000,P7000,25,5,19,2023-06-03
G7001,P7001,21,14,16,2023-02-01
G7002,P7002,22,14,7,2023-08-13
G7003,P7003,47,6,15,2023-11-19
G7004,P7004,7,14,20,2023-07-06
G7005,P7005,40,13,14,2023-10-21
G7006,P7006,19,15,11,2023-06-05
G7007,P7007,49,7,6,2023-08-23
G7008,P7008,0,1,9,2023-05-08
G7009,P7009,21,15,10,2023-05-16
G7010,P7010,35,8,11,2023-05-29
G7011,P7011,39,5,16,2023-08-14
G7012,P7012,50,3,2,2023-09-13
G7013,P7013,48,13,7,2023-12-16
G7014,P7014,50,3,15,2023-01-18
G7015,P7015,39,9,16,2023-09-16
G7016,P7016,15,10,16,2023-01-02
G7017,P7017,11,14,6,2023-10-29
G7018,P7018,9,0,1,2023-02-26
G7019,P7019,34,15,2,2023-09-07
G7020,P7020,6,11,0,2023-03-03
G7021,P7021,5,0,20,2023-06-09
G7022,P7022,12,1,19,2023-10-13
G7023,P7023,34,9,9,2023-11-04
G7024,P7024,23,10,19,2023-12-15
G7025,P7025,50,5,17,2023-03-13
G7026,P7026,42,8,16,2023-03-24
G7027,P7027,0,9,6,2023-06-02
G7028,P7028,13,9,6,2023-11-26
G7029,P7029,37,13,10,2023-11-30
G7030,P7030,13,4,12,2023-01-04
G7031,P7031,34,13,6,2023-01-04
G7032,P7032,15,15,20,2023-07-16
G7033,P7033,10,9,2,2023-11-22
G7034,P7034,50,2,11,2023-10-09
G7035,P7035,43,9,5,2023-03-02
G7036,P7036,38,15,20,2023-12-05
G7037,P7037,4,14,9,2023-06-06
G7038,P7038,6,11,6,2023-02-21
G7039,P7039,34,0,10,2023-12-29
G7040,P7040,30,10,17,2023-01-20
G7041,P7041,25,5,6,2023-06-25
G7042,P7042,4,14,15,2023-06-11
G7043,P7043,10,0,10,2023-07-22
G7044,P7044,25,8,7,2023-04-26
G7045,P7045,21,0,16,2023-06-12
G7046,P7046,46,13,2,2023-07-15
G7047,P7047,19,1,9,2023-10-09
G7048,P7048,22,11,2,2023-10-14
G7049,P7049,0,2,19,2023-02-14
G7050,P7050,40,5,17,2023-01-06
G7051,P7051,14,1,6,2023-06-26
G7052,P7052,7,6,13,2023-11-28
G7053,P7053,21,15,1,2023-03-18
G7054,P7054,30,7,13,2023-06-13
G7055,P7055,23,6,15,2023-05-06
G7056,P7056,21,14,1,2023-05-01
G7057,P7057,14,13,16,2023-07-16
G7058,P7058,22,1,1,2023-11-17
G7059,P7059,30,2,8,2023-08-18
G7060,P7060,35,5,5,2023-01-12
G7061,P7061,30,10,11,2023-05-15
G7062,P7062,43,15,18,2023-03-24
G7063,P7063,47,2,15,2023-08-09
G7064,P7064,7,4,11,2023-10-29
G7065,P7065,17,1,18,2023-09-11
G7066,P7066,49,6,11,2023-09-17
G7067,P7067,23,1,2,2023-08-11
G7068,P7068,8,15,17,2023-05-10
G7069,P7069,6,14,7,2023-08-13
G7070,P7070,8,0,19,2023-10-08
G7071,P7071,42,13,2,2023-07-31
G7072,P7072,6,7,10,2023-03-31
G7073,P7073,16,1,5,2023-10-31
G7074,P7074,1,12,3,2023-05-18
G7075,P7075,42,4,15,2023-07-08
G7076,P7076,47,7,8,2023-03-02
G7077,P7077,41,12,20,2023-08-04
G7078,P7078,4,5,17,2023-07-29
G7079,P7079,48,1,19,2023-02-04
G7080,P7080,47,15,11,2023-02-12
G7081,P7081,43,13,0,2023-01-15
G7082,P7082,48,10,14,2023-12-20
G7083,P7083,2,15,8,2023-11-22
G7084,P7084,14,7,9,2023-05-08
G7085,P7085,48,9,17,2023-12-29
G7086,P7086,11,13,18,2023-01-31
G7087,P7087,21,4,11,2023-11-07
G7088,P7088,41,5,15,2023-06-07
G7089,P7089,1,4,1,2023-04-16
G7090,P7090,50,13,19,2023-10-26
G7091,P7091,43,0,3,2023-11-30
G7092,P7092,20,4,7,2023-08-02
G7093,P7093,18,7,4,2023-06-25
G7094,P7094,5,10,11,2023-12-02
G7095,P7095,23,11,5,2023-01-10
G7096,P7096,14,3,6,2023-07-25
G7097,P7097,13,5,0,2023-10-30
G7098,P7098,44,10,11,2023-10-27
G7099,P7099,34,5,16,2023-12-03
G7100,P7100,27,0,8,2023-07-22
G7101,P7101,48,6,11,2023-11-14
G7102,P7102,13,15,16,2023-08-19
G7103,P7103,7,11,17,2023-12-19
G7104,P7104,40,0,16,2023-11-21
G7105,P7105,26,0,4,2023-04-20
G7106,P7106,21,4,19,2023-05-07
G7107,P7107,20,3,13,2023-10-15
G7108,P7108,23,4,10,2023-02-14
G7109,P7109,34,8,18,2023-12-01
G7110,P7110,24,11,0,2023-05-04
G7111,P7111,16,13,16,2023-04-16
G7112,P7112,39,13,8,2023-01-17
G7113,P7113,31,11,11,2023-08-09
G7114,P7114,43,13,20,2023-01-06
G7115,P7115,38,5,9,2023-06-20
G7116,P7116,17,7,14,2023-02-19
G7117,P7117,42,10,1,2023-10-26
G7118,P7118,37,8,12,2023-04-07
G7119,P7119,31,5,1,2023-07-19
G7120,P7120,20,7,10,2023-06-05
G7121,P7121,8,5,13,2023-09-01
G7122,P7122,2,1,4,2023-03-23
G7123,P7123,1,10,0,2023-12-28
G7124,P7124,19,12,4,2023-01-30
G7125,P7125,8,13,1,2023-01-20
G7126,P7126,34,12,15,2023-03-22
G7127,P7127,3,11,2,2023-12-27
G7128,P7128,4,0,11,2023-02-10
G7129,P7129,40,12,6,2023-04-06
G7130,P7130,40,11,18,2023-07-21
G7131,P7131,16,13,18,2023-05-07
G7132,P7132,31,11,12,2023-12-09
G7133,P7133,45,5,20,2023-02-19
G7134,P7134,37,12,17,2023-04-17
G7135,P7135,18,13,15,2023-01-24
G7136,P7136,42,1,8,2023-02-25
G7137,P7137,6,6,14,2023-05-05
G7138,P7138,38,4,8,2023-08-21
G7139,P7139,42,0,10,2023-09-17
G7140,P7140,34,13,13,2023-09-05
G7141,P7141,35,6,14,2023-05-10
G7142,P7142,4,7,3,2023-06-11
G7143,P7143,49,9,0,2023-03-23
G7144,P7144,40,15,17,2023-07-06
G7145,P7145,46,4,9,2023-09-11
G7146,P7146,6,3,9,2023-10-03
G7147,P7147,4,8,0,2023-08-11
G7148,P7148,30,5,0,2023-10-07
G7149,P7149,22,15,17,2023-10-24
G7150,P7150,15,13,15,2023-09-23
G7151,P7151,9,11,7,2023-05-27
G7152,P7152,28,5,1,2023-12-27
G7153,P7153,10,7,19,2023-05-31
G7154,P7154,29,13,16,2023-06-24
G7155,P7155,4,15,3,2023-06-28
G7156,P7156,27,0,17,2023-11-24
G7157,P7157,32,14,1,2023-08-20
G7158,P7158,39,4,5,2023-07-30
G7159,P7159,50,15,16,2023-11-28
G7160,P7160,22,15,10,2023-03-11
G7161,P7161,44,15,18,2023-09-01
G7162,P7162,12,12,5,2023-10-22
G7163,P7163,24,7,14,2023-08-19
G7164,P7164,21,1,4,2023-07-22
G7165,P7165,41,2,12,2023-08-29
G7166,P7166,10,6,0,2023-07-11
G7167,P7167,18,11,14,2023-03-05
G7168,P7168,9,6,0,2023-10-24
G7169,P7169,22,9,11,2023-04-27
G7170,P7170,43,12,16,2023-11-20
G7171,P7171,18,15,11,2023-07-18
G7172,P7172,31,11,1,2023-04-26
G7173,P7173,40,15,9,2023-02-23
G7174,P7174,42,7,13,2023-12-11
G7175,P7175,38,4,1,2023-02-06
G7176,P7176,1,6,14,2023-11-06
G7177,P7177,1,13,1,2023-09-23
G7178,P7178,5,12,17,2023-01-23
G7179,P7179,4,2,8,2023-05-08
G7180,P7180,40,5,17,2023-08-28
G7181,P7181,50,9,6,2023-02-18
G7182,P7182,5,11,2,2023-03-20
G7183,P7183,1,2,11,2023-04-06
G7184,P7184,29,1,13,2023-03-05
G7185,P7185,35,0,11,2023-03-27
G7186,P7186,26,7,7,2023-12-08
G7187,P7187,20,3,11,2023-09-07
G7188,P7188,8,5,10,2023-06-10
G7189,P7189,33,12,7,2023-06-14
G7190,P7190,32,10,0,2023-01-04
G7191,P7191,2,10,1,2023-04-21
G7192,P7192,4,14,0,2023-04-22
G7193,P7193,6,15,3,2023-09-14
G7194,P7194,40,7,17,2023-09-25
G7195,P7195,28,2,12,2023-12-07
G7196,P7196,23,5,4,2023-05-24
G7197,P7197,20,7,18,2023-01-25
G7198,P7198,28,5,15,2023-12-22
G7199,P7199,24,6,2,2023-10-03
G7200,P7200,5,13,6,2023-10-05
G7201,P7201,13,7,10,2023-05-06
G7202,P7202,41,14,19,2023-10-13
G7203,P7203,9,0,14,2023-07-10
G7204,P7204,49,10,20,2023-05-23
G7205,P7205,36,2,17,2023-06-25
G7206,P7206,44,7,5,2023-07-31
G7207,P7207,40,9,4,2023-01-29
G7208,P7208,29,4,4,2023-12-14
G7209,P7209,40,2,4,2023-03-06
G7210,P7210,31,2,5,2023-01-27
G7211,P7211,34,0,18,2023-06-19
G7212,P7212,32,12,10,2023-10-05
G7213,P7213,15,14,16,2023-03-25
G7214,P7214,40,6,10,2023-06-23
G7215,P7215,23,3,6,2023-08-27
G7216,P7216,42,13,20,2023-05-13
G7217,P7217,43,8,2,2023-09-25
G7218,P7218,18,13,8,2023-08-03
G7219,P7219,26,14,11,2023-08-21
G7220,P7220,35,9,0,2023-03-25
G7221,P7221,0,10,16,2023-01-04
G7222,P7222,20,15,19,2023-01-11
G7223,P7223,35,1,17,2023-05-28
G7224,P7224,17,13,8,2023-10-24
G7225,P7225,26,8,9,2023-11-23
G7226,P7226,21,14,8,2023-11-08
G7227,P7227,17,11,3,2023-07-13
G7228,P7228,33,10,18,2023-07-16
G7229,P7229,46,1,13,2023-05-14
G7230,P7230,19,13,19,2023-09-27
G7231,P7231,39,3,13,2023-12-05
G7232,P7232,45,4,1,2023-04-11
G7233,P7233,42,8,9,2023-09-07
G7234,P7234,41,8,19,2023-12-01
G7235,P7235,9,7,10,2023-01-05
G7236,P7236,15,15,17,2023-01-21
G7237,P7237,30,11,4,2023-09-10
G7238,P7238,9,0,18,2023-09-17
G7239,P7239,47,2,7,2023-07-23
G7240,P7240,2,5,2,2023-09-15
G7241,P7241,50,2,20,2023-06-05
G7242,P7242,48,5,18,2023-03-29
G7243,P7243,1,4,17,2023-04-01
G7244,P7244,25,12,0,2023-11-14
G7245,P7245,48,3,1,2023-05-27
G7246,P7246,35,4,12,2023-03-21
G7247,P7247,43,5,13,2023-04-01
G7248,P7248,40,1,19,2023-09-05
G7249,P7249,34,1,1,2023-05-27
G7250,P7250,23,4,18,2023-12-20
G7251,P7251,18,11,11,2023-12-29
G7252,P7252,45,14,18,2023-01-18
G7253,P7253,21,8,8,2023-08-17
G7254,P7254,8,1,18,2023-01-10
G7255,P7255,13,1,1,2023-10-03
G7256,P7256,34,12,14,2023-05-28
G7257,P7257,31,4,18,2023-07-20
G7258,P7258,19,9,20,2023-09-15
G7259,P7259,6,15,13,2023-04-09
G7260,P7260,47,3,18,2023-12-13
G7261,P7261,12,8,4,2023-05-02
G7262,P7262,26,10,7,2023-11-08
G7263,P7263,42,9,19,2023-09-10
G7264,P7264,34,4,17,2023-06-26
G7265,P7265,39,15,5,2023-10-01
G7266,P7266,32,11,19,2023-06-01
G7267,P7267,16,3,17,2023-08-02
G7268,P7268,43,7,20,2023-07-21
G7269,P7269,1,15,0,2023-10-31
G7270,P7270,41,10,7,2023-06-19
G7271,P7271,42,9,11,2023-11-28
G7272,P7272,0,3,20,2023-08-07
G7273,P7273,43,4,10,2023-11-10
G7274,P7274,22,12,5,2023-02-08
G7275,P7275,26,3,6,2023-02-07
G7276,P7276,8,11,1,2023-09-14
G7277,P7277,46,4,7,2023-06-20
G7278,P7278,29,11,13,2023-06-04
G7279,P7279,8,5,7,2023-05-29
G7280,P7280,49,14,11,2023-07-22
G7281,P7281,35,9,17,2023-12-23
G7282,P7282,43,7,11,2023-12-14
G7283,P7283,46,7,9,2023-11-18
G7284,P7284,11,9,15,2023-03-27
G7285,P7285,50,5,0,2023-02-08
G7286,P7286,17,10,15,2023-04-29
G7287,P7287,23,0,16,2023-12-11
G7288,P7288,9,12,0,2023-11-20
G7289,P7289,42,5,9,2023-02-20
G7290,P7290,32,3,16,2023-03-13
G7291,P7291,36,4,12,2023-07-22
G7292,P7292,30,13,9,2023-10-06
G7293,P7293,46,2,17,2023-10-08
G7294,P7294,31,4,6,2023-12-02
G7295,P7295,40,7,17,2023-09-09
G7296,P7296,28,8,10,2023-07-24
G7297,P7297,4,3,15,2023-09-08
G7298,P7298,28,9,18,2023-05-09
G7299,P7299,40,15,1,2023-11-25
G7300,P7300,44,8,14,2023-08-21
G7301,P7301,15,8,6,2023-03-16
G7302,P7302,42,0,20,2023-11-27
G7303,P7303,50,13,19,2023-12-08
G7304,P7304,36,4,14,2023-08-03
G7305,P7305,4,10,0,2023-12-11
G7306,P7306,6,6,19,2023-01-29
G7307,P7307,5,15,7,2023-07-06
G7308,P7308,21,3,17,2023-12-27
G7309,P7309,27,15,7,2023-09-12
G7310,P7310,38,14,5,2023-01-17
G7311,P7311,31,5,16,2023-11-03
G7312,P7312,47,6,4,2023-07-06
G7313,P7313,19,15,15,2023-03-22
G7314,P7314,43,15,18,2023-10-27
G7315,P7315,12,8,2,2023-02-23
G7316,P7316,34,10,5,2023-04-13
G7317,P7317,28,10,17,2023-01-13
G7318,P7318,21,7,10,2023-03-27
G7319,P7319,20,2,5,2023-06-27
G7320,P7320,2,13,8,2023-03-08
G7321,P7321,9,12,11,2023-02-23
G7322,P7322,46,0,14,2023-08-12
G7323,P7323,15,15,0,2023-04-16
G7324,P7324,40,8,8,2023-05-28
G7325,P7325,33,6,14,2023-05-28
G7326,P7326,7,15,12,2023-05-06
G7327,P7327,17,2,13,2023-09-22
G7328,P7328,42,14,0,2023-12-25
G7329,P7329,18,12,7,2024-01-01
G7330,P7330,21,13,10,2023-10-25
G7331,P7331,44,15,18,2023-02-20
G7332,P7332,7,7,13,2023-02-27
G7333,P7333,19,3,13,2023-02-21
G7334,P7334,9,9,15,2023-11-22
G7335,P7335,24,2,9,2023-12-06
G7336,P7336,36,13,9,2023-03-07
G7337,P7337,20,15,17,2023-05-15
G7338,P7338,9,13,16,2023-12-17
G7339,P7339,19,4,6,2023-11-09
G7340,P7340,44,7,5,2023-04-13
G7341,P7341,25,3,7,2023-11-21
G7342,P7342,43,9,6,2023-02-26
G7343,P7343,46,15,6,2023-01-29
G7344,P7344,26,15,20,2023-03-21
G7345,P7345,17,9,17,2023-10-09
G7346,P7346,6,11,15,2023-03-24
G7347,P7347,19,9,3,2023-08-09
G7348,P7348,47,8,19,2023-08-12
G7349,P7349,10,0,5,2023-02-14
G7350,P7350,25,0,5,2023-08-01
G7351,P7351,19,14,8,2023-04-21
G7352,P7352,18,10,16,2023-04-02
G7353,P7353,44,8,10,2023-05-19
G7354,P7354,36,8,0,2023-04-26
G7355,P7355,42,2,12,2023-11-03
G7356,P7356,26,3,17,2023-06-11
G7357,P7357,23,1,20,2023-10-13
G7358,P7358,6,5,20,2023-10-28
G7359,P7359,28,2,15,2023-05-06
G7360,P7360,29,12,10,2023-04-06
G7361,P7361,23,11,12,2023-05-21
G7362,P7362,0,8,11,2023-01-12
G7363,P7363,44,13,20,2023-04-29
G7364,P7364,43,1,15,2023-12-05
G7365,P7365,25,3,6,2023-03-23
G7366,P7366,2,1,20,2023-09-17
G7367,P7367,22,0,7,2023-05-27
G7368,P7368,26,5,2,2023-09-14
G7369,P7369,16,13,9,2023-03-14
G7370,P7370,4,2,0,2023-08-17
G7371,P7371,45,6,11,2023-10-04
G7372,P7372,15,11,20,2023-07-22
G7373,P7373,39,1,18,2023-12-12
G7374,P7374,12,0,19,2023-04-19
G7375,P7375,14,10,12,2023-05-29
G7376,P7376,5,6,16,2023-09-18
G7377,P7377,33,11,13,2023-07-29
G7378,P7378,0,3,10,2023-09-29
G7379,P7379,44,8,12,2023-02-12
G7380,P7380,5,13,3,2023-06-16
G7381,P7381,16,12,18,2023-07-14
G7382,P7382,8,11,16,2023-04-09
G7383,P7383,5,6,10,2023-08-20
G7384,P7384,47,9,1,2023-06-21
G7385,P7385,40,0,14,2023-02-06
G7386,P7386,34,3,5,2023-02-10
G7387,P7387,19,8,0,2023-04-20
G7388,P7388,17,10,7,2023-01-04
G7389,P7389,28,1,3,2023-03-10
G7390,P7390,49,13,14,2023-09-21
G7391,P7391,26,4,7,2023-09-04
G7392,P7392,47,1,4,2023-12-24
G7393,P7393,3,4,19,2023-04-24
G7394,P7394,35,3,4,2023-05-20
G7395,P7395,32,9,20,2023-08-14
G7396,P7396,36,3,19,2023-09-09
G7397,P7397,20,0,15,2023-06-04
G7398,P7398,9,15,13,2023-05-14
G7399,P7399,4,5,3,2023-08-23
G7400,P7400,8,4,17,2023-09-24
G7401,P7401,20,1,20,2023-07-26
G7402,P7402,46,10,7,2023-12-26
G7403,P7403,18,12,1,2023-03-23
G7404,P7404,36,1,6,2023-11-16
G7405,P7405,26,10,3,2023-06-24
G7406,P7406,42,9,14,2023-07-13
G7407,P7407,38,11,7,2023-07-25
G7408,P7408,27,13,17,2023-11-26
G7409,P7409,4,12,12,2023-03-20
G7410,P7410,27,9,6,2023-06-21
G7411,P7411,12,3,14,2023-10-04
G7412,P7412,33,0,15,2023-06-02
G7413,P7413,31,8,19,2023-10-03
G7414,P7414,48,5,15,2023-03-28
G7415,P7415,37,5,10,2023-12-16
G7416,P7416,33,1,12,2023-08-22
G7417,P7417,46,4,19,2023-08-23
G7418,P7418,24,4,1,2023-03-31
G7419,P7419,20,4,7,2023-11-29
G7420,P7420,22,6,6,2023-06-12
G7421,P7421,50,12,0,2023-12-13
G7422,P7422,15,7,6,2023-10-08
G7423,P7423,48,8,13,2023-05-18
G7424,P7424,44,14,10,2023-03-18
G7425,P7425,9,15,3,2023-10-31
G7426,P7426,12,13,3,2023-06-10
G7427,P7427,44,9,5,2023-03-12
G7428,P7428,19,12,18,2023-07-07
G7429,P7429,23,5,3,2023-08-08
G7430,P7430,15,14,13,2023-11-20
G7431,P7431,15,5,10,2023-06-05
G7432,P7432,23,0,4,2023-08-18
G7433,P7433,48,9,19,2023-10-15
G7434,P7434,45,11,15,2023-07-28
G7435,P7435,15,9,13,2023-05-12
G7436,P7436,25,9,12,2023-10-13
G7437,P7437,30,11,12,2023-04-09
G7438,P7438,42,2,17,2023-05-15
G7439,P7439,26,6,7,2023-11-02
G7440,P7440,50,13,14,2023-01-06
G7441,P7441,24,3,2,2023-04-05
G7442,P7442,22,12,16,2023-10-13
G7443,P7443,0,3,15,2023-08-21
G7444,P7444,37,5,1,2023-01-04
G7445,P7445,31,6,12,2023-03-02
G7446,P7446,20,15,1,2023-09-03
G7447,P7447,22,15,14,2023-01-17
G7448,P7448,45,9,6,2023-02-28
G7449,P7449,34,15,20,2023-05-19
G7450,P7450,3,14,17,2023-09-17
G7451,P7451,46,3,12,2023-09-23
G7452,P7452,15,12,19,2023-12-14
G7453,P7453,20,7,12,2023-10-18
G7454,P7454,42,7,18,2023-04-14
G7455,P7455,48,5,4,2023-09-15
G7456,P7456,40,14,15,2023-10-11
G7457,P7457,48,10,12,2023-06-26
G7458,P7458,12,2,17,2023-03-11
G7459,P7459,33,6,1,2023-07-26
G7460,P7460,41,7,2,2023-05-24
G7461,P7461,8,1,3,2023-11-02
G7462,P7462,12,0,14,2023-12-16
G7463,P7463,46,4,14,2023-04-24
G7464,P7464,34,1,20,2023-06-17
G7465,P7465,43,14,15,2023-10-07
G7466,P7466,1,4,16,2023-07-28
G7467,P7467,48,1,13,2023-05-21
G7468,P7468,15,14,8,2023-04-08
G7469,P7469,14,11,18,2023-07-08
G7470,P7470,25,2,1,2023-03-01
G7471,P7471,38,11,16,2023-05-14
G7472,P7472,5,10,4,2023-07-05
G7473,P7473,17,14,19,2023-02-27
G7474,P7474,38,7,5,2023-05-09
G7475,P7475,30,10,13,2023-10-24
G7476,P7476,31,6,3,2023-10-06
G7477,P7477,0,7,9,2023-05-01
G7478,P7478,7,7,14,2023-07-10
G7479,P7479,3,10,11,2023-07-23
G7480,P7480,16,12,2,2023-12-20
G7481,P7481,49,2,1,2023-08-29
G7482,P7482,15,3,19,2023-05-27
G7483,P7483,24,13,16,2023-02-19
G7484,P7484,45,11,9,2023-02-07
G7485,P7485,50,0,20,2023-04-03
G7486,P7486,16,5,2,2023-08-17
G7487,P7487,41,9,14,2023-07-25
G7488,P7488,25,10,6,2023-06-17
G7489,P7489,33,2,17,2023-04-03
G7490,P7490,3,0,8,2023-07-18
G7491,P7491,47,8,3,2023-11-05
G7492,P7492,23,6,8,2023-01-05
G7493,P7493,3,9,15,2023-05-17
G7494,P7494,25,3,0,2023-01-21
G7495,P7495,19,1,2,2023-02-27
G7496,P7496,38,11,4,2023-06-26
G7497,P7497,21,15,4,2023-10-07
G7498,P7498,4,1,20,2023-02-03
G7499,P7499,19,5,4,2023-09-10
G7500,P7500,8,9,17,2023-08-28
G7501,P7501,21,2,19,2023-04-09
G7502,P7502,26,14,19,2023-12-30
G7503,P7503,1,3,2,2023-02-19
G7504,P7504,32,8,6,2023-11-01
G7505,P7505,39,4,8,2023-08-18
G7506,P7506,48,14,6,2023-11-22
G7507,P7507,33,14,1,2023-12-01
G7508,P7508,17,14,2,2023-07-25
G7509,P7509,0,3,20,2023-02-14
G7510,P7510,15,13,11,2023-12-15
G7511,P7511,38,5,8,2023-08-18
G7512,P7512,40,15,8,2023-10-28
G7513,P7513,47,13,11,2023-05-24
G7514,P7514,0,11,5,2023-02-14
G7515,P7515,27,9,12,2023-05-18
G7516,P7516,48,6,10,2023-03-28
G7517,P7517,50,1,9,2023-11-28
G7518,P7518,20,11,0,2023-10-31
G7519,P7519,26,13,8,2023-04-07
G7520,P7520,10,4,4,2023-04-01
G7521,P7521,5,4,8,2023-10-18
G7522,P7522,23,9,1,2023-07-05
G7523,P7523,19,1,17,2023-06-21
G7524,P7524,24,6,5,2023-05-12
G7525,P7525,11,7,4,2023-07-19
G7526,P7526,10,9,7,2023-12-29
G7527,P7527,31,11,18,2023-11-21
G7528,P7528,23,15,16,2023-05-02
G7529,P7529,19,9,6,2023-08-08
G7530,P7530,45,11,20,2023-05-24
G7531,P7531,44,13,12,2023-05-08
G7532,P7532,18,13,13,2023-06-28
G7533,P7533,42,11,8,2023-12-17
G7534,P7534,34,10,5,2023-08-19
G7535,P7535,4,8,17,2023-12-01
G7536,P7536,32,0,3,2023-06-24
G7537,P7537,34,6,7,2023-12-04
G7538,P7538,27,11,8,2023-11-19
G7539,P7539,26,9,18,2023-06-13
G7540,P7540,7,10,1,2023-06-24
G7541,P7541,21,1,10,2023-06-11
G7542,P7542,13,1,0,2023-04-16
G7543,P7543,1,4,11,2023-07-29
G7544,P7544,19,13,0,2023-06-23
G7545,P7545,37,12,15,2023-07-09
G7546,P7546,35,8,11,2023-06-11
G7547,P7547,3,2,5,2023-07-20
G7548,P7548,16,4,3,2023-09-04
G7549,P7549,48,15,7,2023-06-30
G7550,P7550,6,6,18,2023-11-05
G7551,P7551,3,10,18,2023-01-13
G7552,P7552,32,9,12,2023-12-04
G7553,P7553,28,1,10,2023-12-24
G7554,P7554,7,11,10,2023-04-23
G7555,P7555,27,0,5,2023-06-28
G7556,P7556,36,8,0,2023-10-16
G7557,P7557,4,8,13,2023-02-07
G7558,P7558,12,14,16,2023-11-15
G7559,P7559,22,13,11,2023-03-27
G7560,P7560,36,15,13,2023-09-07
G7561,P7561,27,15,2,2023-01-25
G7562,P7562,13,0,10,2023-04-13
G7563,P7563,41,14,20,2023-12-10
G7564,P7564,37,4,15,2023-07-06
G7565,P7565,26,1,20,2023-09-21
G7566,P7566,36,12,20,2023-11-04
G7567,P7567,37,4,3,2023-03-03
G7568,P7568,21,10,17,2023-07-29
G7569,P7569,9,1,16,2023-01-20
G7570,P7570,5,15,18,2023-03-24
G7571,P7571,8,12,18,2023-05-08
G7572,P7572,30,11,15,2023-09-08
G7573,P7573,28,4,18,2023-09-22
G7574,P7574,19,3,20,2023-10-30
G7575,P7575,38,14,18,2023-03-05
G7576,P7576,3,12,10,2023-06-14
G7577,P7577,43,14,6,2023-10-21
G7578,P7578,43,0,14,2023-05-07
G7579,P7579,20,4,5,2023-10-12
G7580,P7580,16,0,15,2023-01-23
G7581,P7581,5,11,9,2023-10-11
G7582,P7582,49,12,11,2023-07-02
G7583,P7583,44,10,18,2023-08-01
G7584,P7584,3,5,12,2023-07-29
G7585,P7585,37,4,17,2023-12-31
G7586,P7586,1,4,18,2023-07-08
G7587,P7587,9,2,14,2023-10-09
G7588,P7588,32,7,16,2023-01-31
G7589,P7589,16,4,14,2023-05-30
G7590,P7590,21,8,20,2023-05-16
G7591,P7591,28,9,5,2023-12-11
G7592,P7592,0,9,17,2023-10-09
G7593,P7593,32,13,19,2023-03-17
G7594,P7594,4,10,1,2023-03-06
G7595,P7595,34,3,7,2023-11-24
G7596,P7596,24,12,4,2023-01-04
G7597,P7597,27,5,0,2023-03-27
G7598,P7598,48,0,20,2023-07-05
G7599,P7599,7,1,8,2023-02-26
G7600,P7600,12,7,1,2023-12-12
G7601,P7601,20,8,17,2023-05-31
G7602,P7602,50,15,6,2023-08-28
G7603,P7603,8,5,10,2023-05-09
G7604,P7604,31,2,17,2023-12-24
G7605,P7605,11,9,10,2023-07-22
G7606,P7606,4,11,18,2023-01-05
G7607,P7607,34,8,19,2023-03-26
G7608,P7608,50,12,19,2023-10-04
G7609,P7609,3,15,4,2023-04-19
G7610,P7610,17,1,9,2023-01-24
G7611,P7611,44,7,7,2023-07-22
G7612,P7612,18,12,6,2023-10-26
G7613,P7613,9,14,16,2023-05-08
G7614,P7614,8,4,18,2023-12-31
G7615,P7615,9,8,4,2023-01-25
G7616,P7616,36,12,1,2023-07-26
G7617,P7617,11,0,8,2023-07-17
G7618,P7618,25,5,10,2023-04-17
G7619,P7619,50,10,13,2023-04-11
G7620,P7620,23,3,1,2023-04-11
G7621,P7621,30,2,17,2023-01-04
G7622,P7622,47,9,16,2023-01-18
G7623,P7623,45,2,19,2023-06-18
G7624,P7624,25,10,5,2023-07-12
G7625,P7625,29,2,0,2023-01-04
G7626,P7626,12,1,8,2023-06-30
G7627,P7627,2,11,14,2023-02-01
G7628,P7628,29,2,11,2023-09-29
G7629,P7629,18,3,11,2023-04-15
G7630,P7630,17,5,20,2023-11-05
G7631,P7631,18,15,14,2023-02-15
G7632,P7632,50,1,3,2023-08-02
G7633,P7633,28,1,3,2023-05-27
G7634,P7634,19,12,6,2023-03-03
G7635,P7635,31,0,0,2023-01-08
G7636,P7636,37,12,4,2023-02-07
G7637,P7637,47,11,19,2023-04-23
G7638,P7638,27,13,7,2023-07-13
G7639,P7639,31,10,5,2023-08-16
G7640,P7640,18,11,2,2023-06-11
G7641,P7641,11,13,4,2023-12-16
G7642,P7642,37,3,2,2023-06-28
G7643,P7643,18,14,8,2023-03-10
G7644,P7644,23,5,0,2023-01-31
G7645,P7645,22,12,18,2023-02-18
G7646,P7646,21,11,1,2023-06-09
G7647,P7647,21,10,17,2023-03-20
G7648,P7648,48,4,0,2023-04-05
G7649,P7649,20,7,10,2023-10-19
G7650,P7650,40,7,15,2023-07-28
G7651,P7651,19,14,14,2023-01-25
G7652,P7652,30,15,7,2023-04-07
G7653,P7653,4,7,1,2023-11-18
G7654,P7654,4,12,14,2023-07-19
G7655,P7655,15,11,5,2023-09-03
G7656,P7656,49,2,11,2023-03-25
G7657,P7657,32,7,2,2023-02-09
G7658,P7658,23,14,17,2023-11-15
G7659,P7659,33,14,16,2023-04-14
G7660,P7660,9,15,15,2023-02-04
