des,close_approach_date,dist_km,relative_velocity_km_s,is_potentially_hazardous
NEO3216,2025-12-05,177603,9.4,False
NEO3217,2025-08-04,163809,14.3,True
NEO3218,2025-07-08,125810,13.1,False
NEO3219,2025-11-08,252193,6.9,False
NEO3220,2025-02-14,137496,3.1,True
NEO3221,2025-02-07,118591,8.4,False
NEO3222,2025-12-28,287589,5.7,False
NEO3223,2025-06-17,116317,4.8,False
NEO3224,2025-03-09,246833,4.3,True
NEO3225,2025-04-13,216874,3.2,True
NEO3226,2025-01-17,43141,4.1,True
NEO3227,2025-07-22,260880,5.5,True
NEO3228,2025-01-09,49884,10.7,True
NEO3229,2025-07-06,226798,12.3,False
NEO3230,2025-08-11,74746,9.2,False
NEO3231,2025-07-05,57841,5.5,False
NEO3232,2025-12-17,113651,12.8,False
NEO3233,2025-03-01,38735,4.2,False
NEO3234,2025-03-13,68159,14.4,True
NEO3235,2025-09-06,217211,14.8,True
NEO3236,2025-07-24,188853,7.8,False
NEO3237,2025-03-09,74837,9.6,True
NEO3238,2025-12-12,60064,4.2,False
NEO3239,2025-12-05,217085,14.1,False
NEO3240,2025-03-21,135061,13.4,True
NEO3241,2025-08-18,195797,12.4,True
NEO3242,2025-10-13,135638,3.7,True
NEO3243,2025-03-31,284614,8.3,True
NEO3244,2025-10-23,57374,9.7,False
NEO3245,2025-07-17,271762,6.7,True
NEO3246,2025-01-23,175884,3.3,False
NEO3247,2025-10-13,243611,10.3,False
NEO3248,2025-10-14,281822,14.0,True
NEO3249,2025-09-14,41244,11.6,False
NEO3250,2025-10-25,134384,9.8,True
NEO3251,2025-11-26,218982,14.4,False
NEO3252,2025-09-13,89286,8.0,True
NEO3253,2025-03-04,87668,14.2,True
NEO3254,2025-04-23,60428,14.5,True
NEO3255,2025-05-20,264954,12.2,True
NEO3256,2025-04-27,37736,5.9,True
NEO3257,2025-09-05,81935,14.4,False
NEO3258,2025-08-28,96626,11.8,False
NEO3259,2025-10-17,39004,12.4,True
NEO3260,2025-03-08,89658,5.5,False
NEO3261,2025-08-03,261803,9.3,False
NEO3262,2025-03-13,37441,13.1,True
NEO3263,2025-05-15,201605,11.6,True
NEO3264,2025-10-02,224769,13.8,False
NEO3265,2025-02-26,168268,14.4,True
NEO3266,2025-05-06,209281,8.0,False
NEO3267,2025-02-01,232483,10.2,False
NEO3268,2025-08-22,249898,8.4,False
NEO3269,2025-07-13,297586,7.6,False
NEO3270,2025-02-04,239370,14.8,False
NEO3271,2025-02-05,218977,14.8,True
NEO3272,2025-08-09,256607,9.6,True
NEO3273,2025-03-12,103600,7.8,True
NEO3274,2025-02-05,165164,5.8,True
NEO3275,2025-03-28,61840,9.1,True
NEO3276,2025-04-03,272790,12.4,False
NEO3277,2025-11-29,217034,7.5,True
NEO3278,2025-05-16,32082,13.8,False
NEO3279,2025-01-25,151475,13.8,False
NEO3280,2025-03-20,248929,10.2,False
NEO3281,2025-10-02,186156,6.1,True
NEO3282,2025-02-12,190704,13.2,True
NEO3283,2025-01-25,209346,13.2,False
NEO3284,2025-04-08,177569,13.7,False
NEO3285,2025-10-10,188109,9.5,False
NEO3286,2025-02-23,188467,11.7,True
NEO3287,2025-07-30,122901,9.1,True
NEO3288,2025-03-14,138769,4.0,False
NEO3289,2025-08-05,108374,11.8,False
NEO3290,2025-06-28,196797,6.0,True
NEO3291,2025-07-16,202922,7.1,True
NEO3292,2025-05-18,52894,12.1,True
NEO3293,2025-07-19,43933,6.5,True
NEO3294,2025-12-01,76881,13.0,True
NEO3295,2025-02-01,200454,12.6,False
NEO3296,2025-10-13,126105,12.0,False
NEO3297,2025-02-18,273027,13.0,True
NEO3298,2025-09-15,68481,6.5,False
NEO3299,2025-01-19,236406,4.5,True
NEO3300,2025-03-08,178268,9.9,False
NEO3301,2025-06-16,218580,6.6,False
NEO3302,2025-01-04,135223,10.9,False
NEO3303,2025-11-22,109822,9.6,True
NEO3304,2025-10-10,195218,3.8,True
NEO3305,2025-11-13,88333,11.9,True
NEO3306,2025-01-14,78137,10.4,True
NEO3307,2025-09-13,206365,3.6,False
NEO3308,2025-11-27,122457,10.0,False
NEO3309,2025-04-20,51626,6.6,True
NEO3310,2025-04-09,110870,13.1,False
NEO3311,2025-09-24,273487,7.9,True
NEO3312,2025-10-30,50247,3.5,True
NEO3313,2025-04-21,137036,11.2,False
NEO3314,2025-02-14,38896,4.1,True
NEO3315,2025-07-12,262636,4.3,False
NEO3316,2025-01-16,97294,5.5,False
NEO3317,2025-10-25,107026,4.8,True
NEO3318,2025-06-07,177827,9.9,False
NEO3319,2025-07-10,48403,7.1,False
NEO3320,2025-03-11,183741,8.0,False
NEO3321,2025-11-29,189593,7.0,True
NEO3322,2025-09-17,55916,10.1,True
NEO3323,2025-09-02,43470,11.9,False
NEO3324,2025-03-17,159219,7.2,True
NEO3325,2025-10-09,147761,12.7,True
NEO3326,2025-10-10,248448,11.9,True
NEO3327,2025-06-16,36098,14.4,True
NEO3328,2025-10-18,121198,8.0,False
NEO3329,2025-02-27,138441,5.5,True
NEO3330,2025-03-19,135625,11.2,True
NEO3331,2025-12-14,119285,7.2,False
NEO3332,2025-05-23,234161,5.8,True
NEO3333,2025-06-26,241201,10.0,True
NEO3334,2025-11-18,240617,5.3,False
NEO3335,2025-05-02,175465,10.4,False
NEO3336,2025-08-13,78933,4.0,True
NEO3337,2025-05-03,71829,14.2,True
NEO3338,2025-03-24,186342,8.9,True
NEO3339,2025-06-10,274008,4.5,True
NEO3340,2025-11-21,30820,3.4,False
NEO3341,2025-07-02,162913,4.7,False
NEO3342,2025-07-13,272153,5.7,False
NEO3343,2025-08-12,143589,10.6,True
NEO3344,2025-10-29,218199,4.8,True
NEO3345,2025-01-04,114043,8.7,True
NEO3346,2025-11-14,255127,6.0,True
NEO3347,2025-03-14,125885,6.8,False
NEO3348,2025-02-08,98171,9.7,True
NEO3349,2025-03-05,236750,4.0,True
NEO3350,2025-03-06,47554,5.8,True
NEO3351,2025-11-18,279098,8.4,True
NEO3352,2025-04-20,154216,9.9,False
NEO3353,2025-03-12,155083,13.8,False
NEO3354,2025-12-02,115837,10.4,True
NEO3355,2025-08-06,298106,14.9,True
NEO3356,2025-04-15,136983,10.1,False
NEO3357,2025-03-07,237863,4.1,True
NEO3358,2025-08-03,133876,4.1,True
NEO3359,2025-09-08,299117,11.7,False
NEO3360,2025-03-11,255639,9.8,True
NEO3361,2025-09-03,280392,8.2,False
NEO3362,2025-07-11,280666,10.0,False
NEO3363,2025-10-07,173273,13.0,False
NEO3364,2025-10-17,137548,4.7,True
NEO3365,2025-11-27,298329,14.6,False
NEO3366,2025-10-16,158877,7.9,True
NEO3367,2025-11-27,292325,11.5,True
NEO3368,2025-02-06,167001,12.1,False
NEO3369,2025-03-10,108267,9.9,True
NEO3370,2025-08-20,276148,10.5,True
NEO3371,2025-05-25,260478,3.8,True
NEO3372,2025-10-30,277239,9.0,False
NEO3373,2025-08-07,100783,14.2,True
NEO3374,2025-12-29,90732,9.0,False
NEO3375,2025-04-26,171239,11.5,True
NEO3376,2025-09-28,279849,3.4,True
NEO3377,2025-03-13,160306,14.2,False
NEO3378,2025-02-07,239607,3.6,False
NEO3379,2025-11-09,99784,8.5,False
NEO3380,2025-07-16,264812,6.9,False
NEO3381,2025-12-16,215467,11.5,True
NEO3382,2025-12-29,252236,9.8,False
NEO3383,2025-03-05,97976,4.6,True
NEO3384,2025-11-14,281688,5.7,False
NEO3385,2025-04-30,133534,3.2,False
NEO3386,2025-09-27,128829,4.5,False
NEO3387,2025-11-08,139779,13.8,True
NEO3388,2025-03-08,290384,9.4,True
NEO3389,2025-08-02,41732,5.8,False
NEO3390,2025-03-23,137711,7.8,True
NEO3391,2025-04-12,137600,7.7,True
NEO3392,2025-04-18,117331,7.8,True
NEO3393,2025-11-08,244837,13.6,True
NEO3394,2025-05-11,295585,11.1,True
NEO3395,2025-11-16,191090,7.8,False
NEO3396,2025-10-31,279598,10.6,False
NEO3397,2025-04-24,156608,9.1,True
NEO3398,2025-12-10,108656,3.2,True
NEO3399,2025-06-13,79059,8.7,True
NEO3400,2025-06-07,47687,12.5,False
NEO3401,2025-07-02,73066,7.1,True
NEO3402,2025-04-16,240973,6.7,True
NEO3403,2025-01-23,216149,9.6,False
NEO3404,2025-12-01,281939,3.1,True
NEO3405,2025-07-01,156581,6.5,True
NEO3406,2025-11-27,70463,4.2,False
NEO3407,2025-10-28,201523,12.1,True
NEO3408,2025-02-06,262413,7.8,False
NEO3409,2025-02-09,189333,6.6,True
NEO3410,2025-11-24,267063,12.7,True
NEO3411,2025-03-16,123602,13.1,True
NEO3412,2025-10-10,39427,14.2,False
NEO3413,2025-06-14,228463,6.9,False
NEO3414,2025-12-04,294232,10.2,False
NEO3415,2025-02-06,131407,13.6,True
NEO3416,2025-07-20,277530,4.2,True
NEO3417,2025-10-05,240461,13.8,True
NEO3418,2025-10-27,41871,13.0,True
NEO3419,2025-05-02,117786,6.6,False
NEO3420,2025-09-26,193497,14.2,False
NEO3421,2025-03-27,44232,7.0,True
NEO3422,2025-12-06,128363,12.5,True
NEO3423,2025-12-24,35911,9.7,False
NEO3424,2025-04-17,188062,3.5,True
NEO3425,2025-09-11,214852,4.4,False
NEO3426,2025-03-15,93231,3.1,True
NEO3427,2025-12-29,83793,10.1,True
NEO3428,2025-01-27,231316,3.4,True
NEO3429,2025-06-27,234270,10.5,True
NEO3430,2025-12-16,188209,9.9,False
NEO3431,2025-10-09,153648,10.5,True
NEO3432,2025-12-20,86077,8.0,False
NEO3433,2025-11-05,253255,12.4,True
NEO3434,2025-07-11,278002,4.5,False
NEO3435,2025-06-07,130432,10.3,True
NEO3436,2025-03-19,242067,13.6,True
NEO3437,2025-06-03,242539,6.9,True
NEO3438,2025-03-04,236408,7.5,True
NEO3439,2025-09-07,224680,6.2,True
NEO3440,2025-07-01,261051,8.4,False
NEO3441,2025-09-19,56876,11.6,False
NEO3442,2025-07-10,85143,14.9,True
NEO3443,2025-02-23,183294,11.3,True
NEO3444,2025-02-19,82460,11.2,True
NEO3445,2025-02-13,263858,4.7,True
NEO3446,2025-12-18,129409,13.4,True
NEO3447,2025-12-21,41954,5.1,True
NEO3448,2025-09-11,200892,5.3,False
NEO3449,2025-08-12,107437,3.7,False
NEO3450,2025-06-22,287378,7.3,True
NEO3451,2025-12-03,218472,11.6,False
NEO3452,2025-06-02,109597,10.8,False
NEO3453,2025-11-28,86524,3.1,True
NEO3454,2025-03-15,126072,7.9,True
NEO3455,2025-06-19,129605,6.4,True
NEO3456,2025-02-28,80068,3.0,True
NEO3457,2025-11-21,72155,10.9,True
NEO3458,2025-02-11,189351,13.0,False
NEO3459,2025-07-14,231090,7.9,True
NEO3460,2025-02-25,266104,6.5,True
NEO3461,2025-06-19,263090,5.2,True
NEO3462,2025-10-16,102124,14.7,False
NEO3463,2025-12-06,299526,11.5,True
NEO3464,2025-07-24,261049,5.4,True
NEO3465,2025-08-04,218976,6.1,False
NEO3466,2025-07-26,69191,10.1,False
NEO3467,2025-10-26,175265,11.4,True
NEO3468,2025-07-11,137908,12.6,False
NEO3469,2025-08-17,108262,14.0,True
NEO3470,2025-08-17,260106,4.6,True
NEO3471,2025-08-17,31688,13.4,True
NEO3472,2025-03-11,204836,6.7,False
NEO3473,2025-07-07,195806,13.4,True
NEO3474,2025-05-26,259945,5.7,False
NEO3475,2025-03-30,120633,9.6,True
NEO3476,2025-05-28,116367,12.5,False
NEO3477,2025-05-03,85106,13.0,False
NEO3478,2025-07-23,274743,5.5,True
NEO3479,2025-02-10,117860,10.0,True
NEO3480,2025-09-25,250904,13.8,False
NEO3481,2025-04-01,169506,12.6,False
NEO3482,2025-08-04,283498,7.5,True
NEO3483,2025-03-14,182146,13.3,True
NEO3484,2025-08-05,240102,13.2,False
NEO3485,2025-01-22,265669,5.7,True
NEO3486,2025-09-28,233654,12.2,False
NEO3487,2025-02-10,134914,4.2,False
NEO3488,2025-06-06,158348,6.7,False
NEO3489,2025-04-20,286151,9.8,True
NEO3490,2025-02-20,291034,5.5,False
NEO3491,2025-11-16,241846,4.6,True
NEO3492,2025-08-25,85622,5.7,False
NEO3493,2025-01-14,157457,5.9,True
NEO3494,2025-01-04,117332,13.8,False
NEO3495,2025-07-08,37466,12.2,True
NEO3496,2025-12-01,254823,5.3,False
NEO3497,2025-01-02,109142,3.3,False
NEO3498,2025-12-08,163483,6.6,True
NEO3499,2025-06-17,224345,12.1,False
NEO3500,2025-05-31,184117,4.3,True
NEO3501,2025-04-02,116144,11.1,True
NEO3502,2025-04-13,174342,8.5,True
NEO3503,2025-05-22,266914,10.0,False
NEO3504,2025-02-08,208079,8.0,False
NEO3505,2025-09-15,299067,7.0,False
NEO3506,2025-02-28,157869,11.1,True
NEO3507,2025-04-30,53887,5.8,False
NEO3508,2025-01-27,163784,9.7,True
NEO3509,2025-05-12,238096,10.4,False
NEO3510,2025-10-17,201576,6.9,True
NEO3511,2025-04-11,175424,7.0,False
NEO3512,2025-01-15,43500,8.9,True
NEO3513,2025-04-16,121310,8.4,True
NEO3514,2025-01-16,178481,10.7,False
NEO3515,2025-09-27,249709,7.7,False
NEO3516,2025-03-23,263985,11.5,True
NEO3517,2025-10-31,191348,5.2,False
NEO3518,2025-10-03,198324,3.4,False
NEO3519,2025-03-03,239806,7.2,False
NEO3520,2025-05-14,276570,6.8,True
NEO3521,2025-08-23,129060,14.7,True
NEO3522,2025-11-13,57931,13.7,True
NEO3523,2025-06-09,280779,10.1,False
NEO3524,2025-11-30,227303,4.7,False
NEO3525,2025-04-16,129272,3.7,True
NEO3526,2025-10-25,210529,3.9,False
NEO3527,2025-11-19,127150,5.3,False
NEO3528,2025-08-11,53687,9.2,False
NEO3529,2025-12-14,280158,10.2,False
NEO3530,2025-02-08,84795,13.4,True
NEO3531,2025-12-11,131828,4.7,True
NEO3532,2025-06-08,61532,11.4,False
NEO3533,2025-05-13,250006,10.1,True
NEO3534,2025-02-14,82807,12.1,False
NEO3535,2025-02-18,87696,9.7,False
NEO3536,2025-03-21,286433,5.4,True
NEO3537,2025-03-26,290171,13.7,True
NEO3538,2025-01-24,191678,14.8,True
NEO3539,2025-06-08,195374,12.6,False
NEO3540,2025-08-05,138483,11.4,True
NEO3541,2025-07-04,215149,11.8,False
NEO3542,2025-11-21,106768,5.8,False
NEO3543,2025-01-24,100218,8.8,False
NEO3544,2025-01-23,121262,8.1,False
NEO3545,2025-04-22,218770,3.3,False
NEO3546,2025-05-10,134891,14.9,False
NEO3547,2025-10-23,185567,11.8,False
NEO3548,2025-01-31,52141,13.8,True
NEO3549,2025-10-27,143674,13.8,True
NEO3550,2025-07-28,112264,13.5,True
NEO3551,2025-09-19,298583,5.0,False
NEO3552,2025-03-19,126349,14.5,False
NEO3553,2025-06-08,205765,5.7,False
NEO3554,2025-01-26,199498,10.0,False
NEO3555,2025-06-27,159387,12.2,True
NEO3556,2025-01-25,226824,11.6,True
NEO3557,2025-09-24,49705,3.3,True
NEO3558,2025-07-24,217850,15.0,True
NEO3559,2025-10-22,106792,10.8,False
NEO3560,2025-12-10,36236,5.8,False
NEO3561,2025-10-15,223539,3.3,True
NEO3562,2025-07-23,100857,8.2,True
NEO3563,2025-02-19,299052,6.6,True
NEO3564,2025-01-10,125488,14.3,True
NEO3565,2025-07-16,48115,11.4,False
NEO3566,2025-05-01,298978,3.7,False
NEO3567,2025-01-19,287179,8.3,False
NEO3568,2025-05-01,106339,3.4,True
NEO3569,2025-12-22,35319,10.3,True
NEO3570,2025-11-17,234865,13.5,True
NEO3571,2025-06-30,96298,14.7,False
NEO3572,2025-09-07,98107,3.5,False
NEO3573,2025-05-02,87667,10.8,False
NEO3574,2025-08-08,64642,12.6,False
NEO3575,2025-01-27,45892,12.3,True
NEO3576,2025-10-23,202318,14.6,True
NEO3577,2025-12-18,62833,4.5,False
NEO3578,2025-08-24,151933,3.5,False
NEO3579,2025-03-06,166569,4.9,True
NEO3580,2025-03-18,116909,5.6,False
NEO3581,2025-02-06,170002,10.3,True
NEO3582,2025-02-23,196561,3.6,False
NEO3583,2025-10-10,115882,6.3,True
NEO3584,2025-05-31,212075,12.3,False
NEO3585,2025-08-05,268860,13.9,True
NEO3586,2025-04-08,138932,11.1,False
NEO3587,2025-05-20,158907,13.7,False
NEO3588,2025-09-17,290342,11.6,True
NEO3589,2025-05-06,203826,10.7,False
NEO3590,2025-05-03,205319,10.1,False
NEO3591,2025-07-05,199908,12.0,False
NEO3592,2025-10-02,92733,9.8,True
NEO3593,2025-09-17,168930,10.5,False
NEO3594,2025-06-22,204718,14.5,False
NEO3595,2025-08-14,218386,9.4,False
NEO3596,2025-12-17,105011,6.6,True
NEO3597,2025-12-07,100076,3.9,False
NEO3598,2025-11-24,108806,9.9,False
NEO3599,2025-11-09,283007,9.2,True
NEO3600,2025-01-24,190661,3.4,True
NEO3601,2025-05-23,235146,11.1,True
NEO3602,2025-07-27,135216,6.2,False
NEO3603,2025-10-18,84416,7.8,False
NEO3604,2025-08-22,172174,8.2,False
NEO3605,2025-03-03,225082,6.8,True
NEO3606,2025-03-22,254478,14.3,True
NEO3607,2025-01-26,191875,11.1,False
NEO3608,2025-02-21,63237,9.3,False
NEO3609,2025-08-22,244238,14.5,False
NEO3610,2025-06-04,60950,12.3,False
NEO3611,2025-09-11,74405,12.3,False
NEO3612,2025-03-24,298694,7.6,False
NEO3613,2025-12-26,97676,10.9,True
NEO3614,2025-06-10,41053,12.5,True
NEO3615,2025-11-23,256639,10.1,False
NEO3616,2025-03-08,140499,5.3,False
NEO3617,2025-02-22,170752,13.6,True
NEO3618,2025-09-08,46487,14.0,True
NEO3619,2025-03-10,118076,11.4,True
NEO3620,2025-06-08,31642,4.9,False
NEO3621,2025-10-04,41365,3.7,False
NEO3622,2025-04-08,285928,10.2,False
NEO3623,2025-09-07,69470,7.5,False
NEO3624,2025-08-04,228097,8.0,True
NEO3625,2025-12-31,228272,5.1,False
NEO3626,2025-06-28,269602,9.0,False
NEO3627,2025-09-16,232833,7.6,False
NEO3628,2025-01-09,231178,10.3,False
NEO3629,2025-12-16,289584,14.7,False
NEO3630,2025-07-17,92581,14.6,False
NEO3631,2025-09-22,263682,7.9,False
NEO3632,2025-09-17,80518,3.2,True
NEO3633,2025-06-01,229795,13.6,False
NEO3634,2025-11-12,256073,4.7,True
NEO3635,2025-03-24,47772,7.4,True
NEO3636,2025-03-26,76470,13.7,False
NEO3637,2025-05-23,234644,13.8,False
NEO3638,2025-11-21,263574,4.2,False
NEO3639,2025-07-28,96525,7.1,False
NEO3640,2025-05-01,160116,13.8,True
NEO3641,2025-12-17,133221,14.8,False
NEO3642,2025-04-23,293088,8.5,False
NEO3643,2025-07-25,132531,7.0,False
NEO3644,2025-01-20,183329,4.6,False
NEO3645,2025-04-14,240975,14.2,False
NEO3646,2025-01-25,127967,13.7,False
NEO3647,2025-08-14,257823,12.3,True
NEO3648,2025-10-14,289040,10.2,True
NEO3649,2025-08-19,189158,12.5,False
NEO3650,2025-08-16,147881,13.0,False
NEO3651,2025-04-13,116013,10.0,False
NEO3652,2025-09-17,263764,3.8,True
NEO3653,2025-02-13,110992,5.6,True
NEO3654,2025-01-03,188260,8.8,False
NEO3655,2025-10-11,171897,10.2,False
NEO3656,2025-11-19,269340,14.6,True
NEO3657,2025-08-25,30830,7.6,False
NEO3658,2025-02-11,230251,7.0,True
NEO3659,2025-04-03,261129,12.2,False
NEO3660,2025-04-24,274960,14.8,True
NEO3661,2025-11-04,219380,10.5,True
NEO3662,2025-05-13,247225,9.7,False
NEO3663,2025-01-11,240427,5.4,False
NEO3664,2025-08-04,281196,4.3,False
NEO3665,2025-04-06,164382,7.4,True
NEO3666,2025-01-27,206774,14.7,False
NEO3667,2025-11-19,109276,14.8,True
NEO3668,2025-02-24,88293,10.7,False
NEO3669,2025-12-12,156241,11.5,False
NEO3670,2025-03-16,50730,4.1,False
NEO3671,2025-04-02,275547,3.6,False
NEO3672,2025-12-04,138390,11.0,True
NEO3673,2025-06-14,30674,4.6,True
NEO3674,2025-08-07,58104,8.9,False
NEO3675,2025-01-04,57794,11.9,True
NEO3676,2025-01-10,216428,12.3,True
NEO3677,2025-06-26,61705,7.8,True
NEO3678,2025-08-31,176494,4.9,False
NEO3679,2025-02-19,58119,4.0,True
NEO3680,2025-05-28,96062,3.7,False
NEO3681,2025-03-31,185279,7.6,True
NEO3682,2025-08-18,255830,12.5,False
NEO3683,2025-09-02,99151,8.4,True
NEO3684,2025-01-21,162170,7.6,True
NEO3685,2025-07-01,49535,9.8,False
NEO3686,2025-07-31,30686,3.5,True
NEO3687,2025-01-26,294977,5.5,False
NEO3688,2025-11-13,92227,12.2,False
NEO3689,2025-11-29,63943,8.0,False
NEO3690,2025-03-02,228402,3.3,True
NEO3691,2025-01-15,160668,14.1,False
NEO3692,2025-12-10,267130,8.7,True
NEO3693,2025-04-23,36715,12.2,True
NEO3694,2025-04-18,233779,9.5,False
NEO3695,2025-04-24,234259,9.3,False
NEO3696,2025-02-07,51431,14.5,True
NEO3697,2025-09-24,245624,4.5,True
NEO3698,2025-04-11,239213,3.2,False
NEO3699,2025-06-09,144225,9.6,False
NEO3700,2025-04-13,113733,5.7,True
NEO3701,2025-04-28,53909,9.3,True
NEO3702,2025-02-20,247146,4.9,False
NEO3703,2025-03-15,183312,3.8,True
NEO3704,2025-04-23,266128,3.6,True
NEO3705,2025-11-11,260218,3.1,True
NEO3706,2025-06-03,114456,6.3,True
NEO3707,2025-09-14,258414,9.0,False
NEO3708,2025-05-14,105663,3.5,True
NEO3709,2025-01-06,157884,11.2,True
NEO3710,2025-09-23,36517,4.2,True
NEO3711,2025-06-01,201120,10.3,True
NEO3712,2025-07-17,62274,4.7,True
NEO3713,2025-04-28,30666,12.8,True
NEO3714,2025-07-26,36336,14.2,False
NEO3715,2025-09-30,139543,12.8,False
NEO3716,2025-06-13,291638,10.5,True
NEO3717,2025-07-15,226666,14.1,False
NEO3718,2025-11-20,44275,10.1,False
NEO3719,2025-01-24,41408,14.4,False
NEO3720,2025-03-19,139843,12.9,True
NEO3721,2025-03-07,47332,4.2,True
NEO3722,2025-03-15,161415,3.8,True
NEO3723,2025-03-07,260689,8.9,False
NEO3724,2025-09-18,207300,14.1,True
NEO3725,2025-06-26,114646,6.6,True
NEO3726,2025-04-16,246665,4.7,False
NEO3727,2025-04-29,48858,10.2,True
NEO3728,2025-07-16,192857,10.0,True
NEO3729,2025-12-16,92859,7.6,False
NEO3730,2025-01-08,214526,7.9,False
NEO3731,2025-10-31,75477,7.8,True
NEO3732,2025-03-25,223827,7.9,False
NEO3733,2025-02-16,106642,10.0,False
NEO3734,2025-12-14,40512,9.5,False
NEO3735,2025-11-29,185854,12.2,True
NEO3736,2025-10-21,81981,6.5,True
NEO3737,2025-02-04,249568,11.8,True
NEO3738,2025-02-12,63463,10.8,True
NEO3739,2025-07-17,41062,7.1,True
NEO3740,2025-03-23,180048,7.0,False
NEO3741,2025-06-09,283133,11.3,True
NEO3742,2025-05-19,267182,10.5,True
NEO3743,2025-10-28,216869,14.7,False
NEO3744,2025-12-17,266138,13.3,True
NEO3745,2025-09-13,113590,14.3,False
NEO3746,2025-06-29,229021,7.4,False
NEO3747,2025-01-25,114531,12.5,True
NEO3748,2025-10-14,285657,4.5,True
NEO3749,2025-05-07,247307,12.5,True
NEO3750,2025-06-18,159293,5.6,True
NEO3751,2025-01-18,70999,13.8,False
NEO3752,2025-09-13,49775,7.1,True
NEO3753,2025-11-23,192409,6.9,True
NEO3754,2025-05-07,225884,9.9,True
NEO3755,2025-10-30,127300,4.9,True
NEO3756,2025-09-28,269730,14.1,False
NEO3757,2025-03-26,262016,11.4,False
NEO3758,2025-10-25,241441,14.0,False
NEO3759,2025-06-17,218706,10.5,True
NEO3760,2025-11-03,73885,12.7,False
NEO3761,2025-05-23,206307,13.4,True
NEO3762,2025-09-28,154170,9.5,True
NEO3763,2025-05-13,229202,6.4,False
NEO3764,2025-08-21,192426,8.0,False
NEO3765,2025-01-22,103195,9.3,False
NEO3766,2025-10-10,165405,14.2,False
NEO3767,2025-10-24,142528,9.4,True
NEO3768,2025-02-24,145377,8.4,True
NEO3769,2025-10-04,190979,14.2,False
NEO3770,2025-07-16,286582,6.6,True
NEO3771,2025-06-29,239632,7.1,False
NEO3772,2025-11-21,36881,10.4,False
NEO3773,2025-10-06,76054,7.0,False
NEO3774,2025-01-27,294064,4.9,False
NEO3775,2025-04-23,100802,3.4,True
NEO3776,2025-05-30,62084,14.2,True
NEO3777,2025-07-01,33568,8.7,True
NEO3778,2025-03-02,59650,10.4,False
NEO3779,2025-11-12,229886,11.7,False
NEO3780,2025-05-28,289722,7.1,True
NEO3781,2025-04-11,158784,5.4,True
NEO3782,2025-07-09,146807,4.1,False
NEO3783,2025-10-16,268533,4.8,False
NEO3784,2025-01-18,60811,5.5,True
NEO3785,2025-05-23,121691,8.2,True
NEO3786,2025-03-15,262241,12.0,True
NEO3787,2025-11-14,80601,3.1,False
NEO3788,2025-03-19,147848,9.7,False
NEO3789,2025-11-11,58890,4.5,False
NEO3790,2025-05-17,150198,12.3,True
NEO3791,2025-10-28,295387,13.2,False
NEO3792,2025-05-31,112038,6.6,True
NEO3793,2025-03-07,108665,10.5,True
NEO3794,2025-09-05,124211,7.1,False
NEO3795,2025-11-02,132630,14.8,True
NEO3796,2025-03-25,223507,11.4,False
NEO3797,2025-12-14,209585,4.9,False
NEO3798,2025-08-13,45102,9.3,False
NEO3799,2025-07-30,150100,10.4,True
NEO3800,2025-02-08,101365,9.5,True
NEO3801,2025-08-04,63343,12.7,False
NEO3802,2025-04-15,122183,5.8,True
NEO3803,2025-02-25,256333,11.4,True
NEO3804,2025-07-07,217335,3.3,True
NEO3805,2025-08-09,198331,7.6,False
NEO3806,2025-07-23,297601,3.5,False
NEO3807,2025-02-07,287208,6.6,True
NEO3808,2025-11-17,194844,7.1,True
NEO3809,2025-08-21,266629,3.7,True
NEO3810,2025-05-30,192167,6.0,False
NEO3811,2025-01-13,273843,13.5,False
NEO3812,2025-02-25,137832,11.4,False
NEO3813,2025-08-10,122442,10.6,False
NEO3814,2025-04-24,111263,3.2,True
NEO3815,2025-12-25,117485,4.7,True
NEO3816,2025-06-20,107182,10.8,False
NEO3817,2025-06-20,274754,5.1,True
NEO3818,2025-02-20,279817,6.5,False
NEO3819,2025-09-15,51740,8.3,True
NEO3820,2025-02-24,118256,9.1,False
NEO3821,2025-07-01,114831,10.4,False
NEO3822,2025-08-09,109272,8.3,True
NEO3823,2025-04-28,251307,3.1,True
NEO3824,2025-05-15,267226,7.0,True
NEO3825,2025-07-22,223391,5.0,True
NEO3826,2025-03-11,75578,5.9,True
NEO3827,2025-01-10,162212,13.6,False
NEO3828,2025-06-03,44143,12.9,True
NEO3829,2025-05-01,45715,13.9,True
NEO3830,2025-08-05,83264,9.3,False
NEO3831,2025-07-13,64356,12.3,True
NEO3832,2025-04-16,79946,3.6,False
NEO3833,2025-05-27,195552,8.0,False
NEO3834,2025-08-06,139621,4.4,True
NEO3835,2025-11-25,287370,5.2,True
NEO3836,2025-04-15,229626,13.1,False
NEO3837,2025-05-11,205529,4.4,False
NEO3838,2025-09-28,128128,8.3,True
NEO3839,2025-03-23,273120,10.4,True
NEO3840,2025-12-29,76161,7.0,False
NEO3841,2025-09-24,196519,10.4,False
NEO3842,2025-02-28,97659,13.6,True
NEO3843,2025-03-19,229198,7.4,False
NEO3844,2025-12-24,210788,3.7,False
NEO3845,2025-08-25,172377,14.7,False
NEO3846,2025-02-13,138578,6.7,False
NEO3847,2025-05-01,71939,13.0,True
NEO3848,2025-07-19,234901,3.7,True
NEO3849,2025-02-28,184981,10.7,True
