tweet_id,user_id,created_at,text
TW2529,U2529,2023-02-27,Sample tweet #DataSci
TW2530,U2530,2023-08-15,Sample tweet #DataSci
TW2531,U2531,2023-08-23,Sample tweet #DataSci
TW2532,U2532,2023-02-19,Sample tweet #Analytics
TW2533,U2533,2023-08-08,Sample tweet #AgriTech
TW2534,U2534,2023-05-20,Sample tweet #DataSci
TW2535,U2535,2023-02-04,Sample tweet #AgriTech
TW2536,U2536,2023-10-31,Sample tweet #SQL
TW2537,U2537,2023-03-30,Sample tweet #DataSci
TW2538,U2538,2023-10-15,Sample tweet #AgriTech
TW2539,U2539,2023-07-24,Sample tweet #DataSci
TW2540,U2540,2023-06-04,Sample tweet #DataSci
TW2541,U2541,2023-01-09,Sample tweet #Analytics
TW2542,U2542,2023-07-01,Sample tweet #SQL
TW2543,U2543,2023-01-23,Sample tweet #SQL
TW2544,U2544,2023-03-12,Sample tweet #DataSci
TW2545,U2545,2023-03-18,Sample tweet #AgriTech
TW2546,U2546,2023-04-15,Sample tweet #SQL
TW2547,U2547,2023-10-10,Sample tweet #Analytics
TW2548,U2548,2023-08-05,Sample tweet #DataSci
TW2549,U2549,2023-05-02,Sample tweet #SQL
TW2550,U2550,2023-03-25,Sample tweet #SQL
TW2551,U2551,2023-02-23,Sample tweet #Analytics
TW2552,U2552,2023-05-22,Sample tweet #DataSci
TW2553,U2553,2023-07-19,Sample tweet #DataSci
TW2554,U2554,2023-10-04,Sample tweet #DataSci
TW2555,U2555,2023-12-07,Sample tweet #SQL
TW2556,U2556,2023-03-05,Sample tweet #AgriTech
TW2557,U2557,2023-03-30,Sample tweet #SQL
TW2558,U2558,2023-11-25,Sample tweet #Analytics
TW2559,U2559,2023-03-12,Sample tweet #AgriTech
TW2560,U2560,2023-01-06,Sample tweet #DataSci
TW2561,U2561,2023-12-18,Sample tweet #DataSci
TW2562,U2562,2023-11-18,Sample tweet #DataSci
TW2563,U2563,2023-02-08,Sample tweet #SQL
TW2564,U2564,2023-05-31,Sample tweet #Analytics
TW2565,U2565,2023-09-06,Sample tweet #DataSci
TW2566,U2566,2023-06-23,Sample tweet #DataSci
TW2567,U2567,2023-01-09,Sample tweet #Analytics
TW2568,U2568,2023-07-01,Sample tweet #AgriTech
TW2569,U2569,2023-07-24,Sample tweet #AgriTech
TW2570,U2570,2023-05-09,Sample tweet #AgriTech
TW2571,U2571,2023-06-11,Sample tweet #AgriTech
TW2572,U2572,2023-06-02,Sample tweet #SQL
TW2573,U2573,2023-01-10,Sample tweet #SQL
TW2574,U2574,2023-10-04,Sample tweet #Analytics
TW2575,U2575,2023-05-11,Sample tweet #DataSci
TW2576,U2576,2023-05-10,Sample tweet #SQL
TW2577,U2577,2023-05-16,Sample tweet #SQL
TW2578,U2578,2023-04-24,Sample tweet #DataSci
TW2579,U2579,2023-11-29,Sample tweet #Analytics
TW2580,U2580,2023-09-12,Sample tweet #AgriTech
TW2581,U2581,2023-12-24,Sample tweet #DataSci
TW2582,U2582,2023-01-24,Sample tweet #DataSci
TW2583,U2583,2023-09-11,Sample tweet #SQL
TW2584,U2584,2023-02-15,Sample tweet #SQL
TW2585,U2585,2023-08-27,Sample tweet #Analytics
TW2586,U2586,2023-10-08,Sample tweet #AgriTech
TW2587,U2587,2023-08-30,Sample tweet #SQL
TW2588,U2588,2023-07-02,Sample tweet #AgriTech
TW2589,U2589,2023-04-02,Sample tweet #AgriTech
TW2590,U2590,2023-09-10,Sample tweet #AgriTech
TW2591,U2591,2023-02-23,Sample tweet #SQL
TW2592,U2592,2023-09-21,Sample tweet #AgriTech
TW2593,U2593,2024-01-01,Sample tweet #Analytics
TW2594,U2594,2023-10-06,Sample tweet #DataSci
TW2595,U2595,2023-03-04,Sample tweet #AgriTech
TW2596,U2596,2023-03-31,Sample tweet #DataSci
TW2597,U2597,2023-03-24,Sample tweet #AgriTech
TW2598,U2598,2023-11-06,Sample tweet #DataSci
TW2599,U2599,2023-11-18,Sample tweet #SQL
TW2600,U2600,2023-01-29,Sample tweet #Analytics
TW2601,U2601,2023-02-17,Sample tweet #Analytics
TW2602,U2602,2023-09-11,Sample tweet #AgriTech
TW2603,U2603,2023-03-04,Sample tweet #AgriTech
TW2604,U2604,2023-07-17,Sample tweet #DataSci
TW2605,U2605,2023-01-20,Sample tweet #Analytics
TW2606,U2606,2023-03-13,Sample tweet #AgriTech
TW2607,U2607,2023-02-12,Sample tweet #DataSci
TW2608,U2608,2023-01-19,Sample tweet #SQL
TW2609,U2609,2023-11-04,Sample tweet #Analytics
TW2610,U2610,2023-01-14,Sample tweet #AgriTech
TW2611,U2611,2023-09-29,Sample tweet #Analytics
TW2612,U2612,2023-06-21,Sample tweet #SQL
TW2613,U2613,2023-04-17,Sample tweet #AgriTech
TW2614,U2614,2023-06-12,Sample tweet #DataSci
TW2615,U2615,2023-03-24,Sample tweet #AgriTech
TW2616,U2616,2023-12-14,Sample tweet #AgriTech
TW2617,U2617,2023-07-05,Sample tweet #Analytics
TW2618,U2618,2023-08-28,Sample tweet #SQL
TW2619,U2619,2023-07-03,Sample tweet #Analytics
TW2620,U2620,2023-03-29,Sample tweet #DataSci
TW2621,U2621,2023-06-17,Sample tweet #Analytics
TW2622,U2622,2023-07-27,Sample tweet #AgriTech
TW2623,U2623,2023-08-08,Sample tweet #Analytics
TW2624,U2624,2023-04-02,Sample tweet #SQL
TW2625,U2625,2023-02-08,Sample tweet #SQL
TW2626,U2626,2023-07-02,Sample tweet #SQL
TW2627,U2627,2023-03-13,Sample tweet #DataSci
TW2628,U2628,2023-04-22,Sample tweet #Analytics
TW2629,U2629,2023-09-20,Sample tweet #Analytics
TW2630,U2630,2023-02-28,Sample tweet #Analytics
TW2631,U2631,2023-05-12,Sample tweet #SQL
TW2632,U2632,2023-10-05,Sample tweet #AgriTech
TW2633,U2633,2023-12-27,Sample tweet #DataSci
TW2634,U2634,2023-08-23,Sample tweet #DataSci
TW2635,U2635,2023-02-02,Sample tweet #SQL
TW2636,U2636,2023-05-04,Sample tweet #Analytics
TW2637,U2637,2023-07-21,Sample tweet #AgriTech
TW2638,U2638,2023-02-08,Sample tweet #Analytics
TW2639,U2639,2023-09-18,Sample tweet #AgriTech
TW2640,U2640,2023-06-10,Sample tweet #Analytics
TW2641,U2641,2023-04-24,Sample tweet #SQL
TW2642,U2642,2023-06-29,Sample tweet #AgriTech
TW2643,U2643,2023-04-30,Sample tweet #Analytics
TW2644,U2644,2023-07-24,Sample tweet #DataSci
TW2645,U2645,2023-01-09,Sample tweet #DataSci
TW2646,U2646,2023-04-03,Sample tweet #SQL
TW2647,U2647,2023-07-05,Sample tweet #DataSci
TW2648,U2648,2023-10-07,Sample tweet #SQL
TW2649,U2649,2023-06-21,Sample tweet #DataSci
TW2650,U2650,2023-08-27,Sample tweet #DataSci
TW2651,U2651,2023-11-09,Sample tweet #DataSci
TW2652,U2652,2023-07-31,Sample tweet #SQL
TW2653,U2653,2023-12-16,Sample tweet #DataSci
TW2654,U2654,2023-05-11,Sample tweet #DataSci
TW2655,U2655,2023-02-21,Sample tweet #Analytics
TW2656,U2656,2023-07-21,Sample tweet #Analytics
TW2657,U2657,2023-12-18,Sample tweet #DataSci
TW2658,U2658,2023-10-24,Sample tweet #DataSci
TW2659,U2659,2023-08-01,Sample tweet #DataSci
TW2660,U2660,2023-09-09,Sample tweet #AgriTech
TW2661,U2661,2023-09-14,Sample tweet #AgriTech
TW2662,U2662,2023-07-25,Sample tweet #Analytics
TW2663,U2663,2023-02-26,Sample tweet #DataSci
TW2664,U2664,2023-10-26,Sample tweet #SQL
TW2665,U2665,2023-05-31,Sample tweet #DataSci
TW2666,U2666,2023-07-09,Sample tweet #Analytics
TW2667,U2667,2023-05-29,Sample tweet #Analytics
TW2668,U2668,2023-03-03,Sample tweet #Analytics
TW2669,U2669,2023-02-27,Sample tweet #DataSci
TW2670,U2670,2023-03-17,Sample tweet #Analytics
TW2671,U2671,2023-05-13,Sample tweet #SQL
TW2672,U2672,2023-05-05,Sample tweet #DataSci
TW2673,U2673,2023-03-25,Sample tweet #SQL
TW2674,U2674,2023-02-18,Sample tweet #DataSci
TW2675,U2675,2023-08-26,Sample tweet #Analytics
TW2676,U2676,2023-03-30,Sample tweet #DataSci
TW2677,U2677,2023-03-13,Sample tweet #AgriTech
TW2678,U2678,2023-06-04,Sample tweet #Analytics
TW2679,U2679,2023-02-25,Sample tweet #SQL
TW2680,U2680,2023-12-04,Sample tweet #DataSci
TW2681,U2681,2023-04-29,Sample tweet #SQL
TW2682,U2682,2023-02-10,Sample tweet #SQL
TW2683,U2683,2023-01-09,Sample tweet #Analytics
TW2684,U2684,2023-11-11,Sample tweet #DataSci
TW2685,U2685,2023-09-26,Sample tweet #AgriTech
TW2686,U2686,2023-12-29,Sample tweet #AgriTech
TW2687,U2687,2023-04-24,Sample tweet #DataSci
TW2688,U2688,2023-05-05,Sample tweet #Analytics
TW2689,U2689,2023-03-28,Sample tweet #SQL
TW2690,U2690,2023-03-30,Sample tweet #SQL
TW2691,U2691,2023-12-29,Sample tweet #AgriTech
TW2692,U2692,2023-04-27,Sample tweet #SQL
TW2693,U2693,2023-07-17,Sample tweet #Analytics
TW2694,U2694,2023-12-31,Sample tweet #DataSci
TW2695,U2695,2023-12-24,Sample tweet #Analytics
TW2696,U2696,2023-11-23,Sample tweet #Analytics
TW2697,U2697,2023-08-21,Sample tweet #AgriTech
TW2698,U2698,2023-05-02,Sample tweet #AgriTech
TW2699,U2699,2023-03-04,Sample tweet #Analytics
TW2700,U2700,2023-05-09,Sample tweet #AgriTech
TW2701,U2701,2023-10-06,Sample tweet #DataSci
TW2702,U2702,2023-06-09,Sample tweet #SQL
TW2703,U2703,2023-10-05,Sample tweet #DataSci
TW2704,U2704,2023-07-11,Sample tweet #DataSci
TW2705,U2705,2023-04-01,Sample tweet #DataSci
TW2706,U2706,2023-11-15,Sample tweet #SQL
TW2707,U2707,2023-05-05,Sample tweet #AgriTech
TW2708,U2708,2023-10-04,Sample tweet #AgriTech
TW2709,U2709,2023-07-21,Sample tweet #SQL
TW2710,U2710,2023-06-16,Sample tweet #DataSci
TW2711,U2711,2023-10-24,Sample tweet #DataSci
TW2712,U2712,2023-11-27,Sample tweet #DataSci
TW2713,U2713,2023-03-18,Sample tweet #Analytics
TW2714,U2714,2023-03-07,Sample tweet #AgriTech
TW2715,U2715,2023-12-10,Sample tweet #Analytics
TW2716,U2716,2023-11-01,Sample tweet #AgriTech
TW2717,U2717,2023-08-27,Sample tweet #DataSci
TW2718,U2718,2023-07-06,Sample tweet #DataSci
TW2719,U2719,2023-01-06,Sample tweet #SQL
TW2720,U2720,2023-03-15,Sample tweet #Analytics
TW2721,U2721,2023-09-10,Sample tweet #AgriTech
TW2722,U2722,2023-07-17,Sample tweet #Analytics
TW2723,U2723,2023-12-10,Sample tweet #Analytics
TW2724,U2724,2023-08-18,Sample tweet #AgriTech
TW2725,U2725,2023-07-06,Sample tweet #SQL
TW2726,U2726,2023-11-28,Sample tweet #SQL
TW2727,U2727,2023-03-02,Sample tweet #SQL
TW2728,U2728,2023-01-17,Sample tweet #Analytics
TW2729,U2729,2023-11-07,Sample tweet #Analytics
TW2730,U2730,2023-10-02,Sample tweet #Analytics
TW2731,U2731,2023-01-20,Sample tweet #SQL
TW2732,U2732,2023-04-01,Sample tweet #SQL
TW2733,U2733,2023-12-10,Sample tweet #DataSci
TW2734,U2734,2023-12-22,Sample tweet #Analytics
TW2735,U2735,2023-10-05,Sample tweet #DataSci
TW2736,U2736,2023-04-28,Sample tweet #DataSci
TW2737,U2737,2023-09-27,Sample tweet #Analytics
TW2738,U2738,2023-05-15,Sample tweet #AgriTech
TW2739,U2739,2023-06-02,Sample tweet #SQL
TW2740,U2740,2023-11-18,Sample tweet #SQL
TW2741,U2741,2023-11-13,Sample tweet #Analytics
TW2742,U2742,2023-12-08,Sample tweet #AgriTech
TW2743,U2743,2023-11-27,Sample tweet #AgriTech
TW2744,U2744,2023-12-27,Sample tweet #SQL
TW2745,U2745,2023-11-25,Sample tweet #SQL
TW2746,U2746,2023-08-01,Sample tweet #DataSci
TW2747,U2747,2023-05-30,Sample tweet #Analytics
TW2748,U2748,2023-07-31,Sample tweet #SQL
TW2749,U2749,2023-01-04,Sample tweet #Analytics
TW2750,U2750,2023-04-17,Sample tweet #SQL
TW2751,U2751,2023-03-30,Sample tweet #AgriTech
TW2752,U2752,2023-01-29,Sample tweet #SQL
TW2753,U2753,2023-05-19,Sample tweet #Analytics
TW2754,U2754,2023-02-22,Sample tweet #DataSci
TW2755,U2755,2023-04-18,Sample tweet #SQL
TW2756,U2756,2023-07-18,Sample tweet #Analytics
TW2757,U2757,2023-11-09,Sample tweet #SQL
TW2758,U2758,2023-11-10,Sample tweet #DataSci
TW2759,U2759,2023-01-10,Sample tweet #DataSci
TW2760,U2760,2023-05-10,Sample tweet #AgriTech
TW2761,U2761,2023-10-10,Sample tweet #DataSci
TW2762,U2762,2023-11-26,Sample tweet #SQL
TW2763,U2763,2023-09-08,Sample tweet #SQL
TW2764,U2764,2023-09-24,Sample tweet #DataSci
TW2765,U2765,2023-04-25,Sample tweet #DataSci
TW2766,U2766,2023-09-19,Sample tweet #AgriTech
TW2767,U2767,2023-08-21,Sample tweet #SQL
TW2768,U2768,2023-10-18,Sample tweet #DataSci
TW2769,U2769,2023-12-25,Sample tweet #DataSci
TW2770,U2770,2023-01-27,Sample tweet #DataSci
TW2771,U2771,2023-03-04,Sample tweet #AgriTech
TW2772,U2772,2023-07-18,Sample tweet #AgriTech
TW2773,U2773,2023-06-04,Sample tweet #SQL
TW2774,U2774,2023-10-15,Sample tweet #Analytics
TW2775,U2775,2023-08-17,Sample tweet #AgriTech
TW2776,U2776,2023-03-01,Sample tweet #SQL
TW2777,U2777,2023-02-24,Sample tweet #DataSci
TW2778,U2778,2023-09-26,Sample tweet #SQL
TW2779,U2779,2023-04-04,Sample tweet #SQL
TW2780,U2780,2023-04-04,Sample tweet #AgriTech
TW2781,U2781,2023-01-23,Sample tweet #DataSci
TW2782,U2782,2023-10-30,Sample tweet #SQL
TW2783,U2783,2023-07-16,Sample tweet #AgriTech
TW2784,U2784,2023-08-15,Sample tweet #AgriTech
TW2785,U2785,2023-05-28,Sample tweet #DataSci
TW2786,U2786,2023-11-25,Sample tweet #Analytics
TW2787,U2787,2023-06-22,Sample tweet #DataSci
TW2788,U2788,2023-06-29,Sample tweet #Analytics
TW2789,U2789,2023-08-24,Sample tweet #SQL
TW2790,U2790,2023-10-24,Sample tweet #DataSci
TW2791,U2791,2023-02-08,Sample tweet #Analytics
TW2792,U2792,2023-02-01,Sample tweet #SQL
TW2793,U2793,2023-11-30,Sample tweet #AgriTech
TW2794,U2794,2023-10-16,Sample tweet #DataSci
TW2795,U2795,2023-03-01,Sample tweet #AgriTech
TW2796,U2796,2023-11-10,Sample tweet #AgriTech
TW2797,U2797,2023-12-29,Sample tweet #DataSci
TW2798,U2798,2023-06-08,Sample tweet #DataSci
TW2799,U2799,2023-08-22,Sample tweet #SQL
TW2800,U2800,2023-06-06,Sample tweet #DataSci
TW2801,U2801,2023-01-20,Sample tweet #DataSci
TW2802,U2802,2023-10-16,Sample tweet #DataSci
TW2803,U2803,2023-10-18,Sample tweet #SQL
TW2804,U2804,2023-04-15,Sample tweet #DataSci
TW2805,U2805,2023-04-20,Sample tweet #DataSci
TW2806,U2806,2023-04-10,Sample tweet #AgriTech
TW2807,U2807,2023-02-16,Sample tweet #AgriTech
TW2808,U2808,2023-01-23,Sample tweet #DataSci
TW2809,U2809,2023-10-20,Sample tweet #Analytics
TW2810,U2810,2023-08-15,Sample tweet #DataSci
TW2811,U2811,2023-01-06,Sample tweet #Analytics
TW2812,U2812,2023-10-27,Sample tweet #Analytics
TW2813,U2813,2023-06-12,Sample tweet #AgriTech
TW2814,U2814,2023-04-06,Sample tweet #SQL
TW2815,U2815,2023-04-08,Sample tweet #Analytics
TW2816,U2816,2023-07-31,Sample tweet #AgriTech
TW2817,U2817,2023-07-31,Sample tweet #Analytics
TW2818,U2818,2023-02-26,Sample tweet #DataSci
TW2819,U2819,2023-07-25,Sample tweet #DataSci
TW2820,U2820,2023-04-13,Sample tweet #Analytics
TW2821,U2821,2023-08-05,Sample tweet #AgriTech
TW2822,U2822,2023-08-13,Sample tweet #AgriTech
TW2823,U2823,2023-03-11,Sample tweet #Analytics
TW2824,U2824,2023-09-13,Sample tweet #Analytics
TW2825,U2825,2023-01-13,Sample tweet #AgriTech
TW2826,U2826,2023-03-05,Sample tweet #SQL
TW2827,U2827,2023-01-22,Sample tweet #SQL
TW2828,U2828,2023-09-20,Sample tweet #SQL
TW2829,U2829,2023-08-02,Sample tweet #Analytics
TW2830,U2830,2023-01-24,Sample tweet #SQL
TW2831,U2831,2023-11-01,Sample tweet #DataSci
TW2832,U2832,2023-04-15,Sample tweet #AgriTech
TW2833,U2833,2023-09-09,Sample tweet #SQL
TW2834,U2834,2023-07-13,Sample tweet #SQL
TW2835,U2835,2023-07-16,Sample tweet #AgriTech
TW2836,U2836,2023-03-16,Sample tweet #AgriTech
TW2837,U2837,2023-08-08,Sample tweet #SQL
TW2838,U2838,2023-07-07,Sample tweet #Analytics
TW2839,U2839,2023-01-07,Sample tweet #SQL
TW2840,U2840,2023-01-21,Sample tweet #AgriTech
TW2841,U2841,2023-07-13,Sample tweet #AgriTech
TW2842,U2842,2023-07-10,Sample tweet #AgriTech
TW2843,U2843,2023-04-26,Sample tweet #AgriTech
TW2844,U2844,2023-09-19,Sample tweet #SQL
TW2845,U2845,2023-03-09,Sample tweet #Analytics
TW2846,U2846,2023-03-07,Sample tweet #DataSci
TW2847,U2847,2023-05-20,Sample tweet #Analytics
TW2848,U2848,2023-04-17,Sample tweet #SQL
TW2849,U2849,2023-11-14,Sample tweet #Analytics
TW2850,U2850,2023-07-02,Sample tweet #DataSci
TW2851,U2851,2023-11-07,Sample tweet #DataSci
TW2852,U2852,2023-05-07,Sample tweet #Analytics
TW2853,U2853,2023-04-23,Sample tweet #Analytics
TW2854,U2854,2023-03-04,Sample tweet #DataSci
TW2855,U2855,2023-10-01,Sample tweet #AgriTech
TW2856,U2856,2023-01-12,Sample tweet #DataSci
TW2857,U2857,2023-06-15,Sample tweet #AgriTech
TW2858,U2858,2023-02-12,Sample tweet #Analytics
TW2859,U2859,2023-02-07,Sample tweet #Analytics
TW2860,U2860,2023-07-04,Sample tweet #DataSci
TW2861,U2861,2023-06-18,Sample tweet #Analytics
TW2862,U2862,2023-01-07,Sample tweet #DataSci
TW2863,U2863,2023-06-19,Sample tweet #SQL
TW2864,U2864,2023-06-25,Sample tweet #Analytics
TW2865,U2865,2023-03-29,Sample tweet #Analytics
TW2866,U2866,2023-08-18,Sample tweet #DataSci
TW2867,U2867,2023-12-19,Sample tweet #DataSci
TW2868,U2868,2023-10-03,Sample tweet #SQL
TW2869,U2869,2023-01-05,Sample tweet #DataSci
TW2870,U2870,2023-06-22,Sample tweet #SQL
TW2871,U2871,2023-06-30,Sample tweet #DataSci
TW2872,U2872,2023-11-14,Sample tweet #AgriTech
TW2873,U2873,2023-08-06,Sample tweet #DataSci
TW2874,U2874,2023-06-15,Sample tweet #SQL
TW2875,U2875,2023-12-20,Sample tweet #AgriTech
TW2876,U2876,2023-02-27,Sample tweet #DataSci
TW2877,U2877,2023-03-29,Sample tweet #SQL
TW2878,U2878,2023-10-07,Sample tweet #Analytics
TW2879,U2879,2023-04-28,Sample tweet #AgriTech
TW2880,U2880,2023-09-24,Sample tweet #AgriTech
TW2881,U2881,2023-09-28,Sample tweet #AgriTech
TW2882,U2882,2023-05-08,Sample tweet #DataSci
TW2883,U2883,2023-11-28,Sample tweet #AgriTech
TW2884,U2884,2023-03-28,Sample tweet #SQL
TW2885,U2885,2023-04-13,Sample tweet #SQL
TW2886,U2886,2023-06-06,Sample tweet #AgriTech
TW2887,U2887,2023-02-25,Sample tweet #DataSci
TW2888,U2888,2023-10-30,Sample tweet #Analytics
TW2889,U2889,2023-03-30,Sample tweet #DataSci
TW2890,U2890,2023-07-28,Sample tweet #AgriTech
TW2891,U2891,2023-06-16,Sample tweet #SQL
TW2892,U2892,2023-05-14,Sample tweet #DataSci
TW2893,U2893,2023-10-10,Sample tweet #Analytics
TW2894,U2894,2023-09-18,Sample tweet #AgriTech
TW2895,U2895,2023-01-15,Sample tweet #DataSci
TW2896,U2896,2023-07-08,Sample tweet #Analytics
TW2897,U2897,2023-09-12,Sample tweet #DataSci
TW2898,U2898,2023-08-26,Sample tweet #DataSci
TW2899,U2899,2023-04-17,Sample tweet #DataSci
TW2900,U2900,2023-12-26,Sample tweet #DataSci
TW2901,U2901,2023-05-20,Sample tweet #AgriTech
TW2902,U2902,2023-05-18,Sample tweet #AgriTech
TW2903,U2903,2023-09-01,Sample tweet #AgriTech
TW2904,U2904,2023-03-14,Sample tweet #AgriTech
TW2905,U2905,2023-12-14,Sample tweet #AgriTech
TW2906,U2906,2023-07-04,Sample tweet #SQL
TW2907,U2907,2023-02-02,Sample tweet #DataSci
TW2908,U2908,2023-03-17,Sample tweet #Analytics
TW2909,U2909,2023-08-25,Sample tweet #Analytics
TW2910,U2910,2023-06-08,Sample tweet #SQL
TW2911,U2911,2023-03-07,Sample tweet #SQL
TW2912,U2912,2023-02-18,Sample tweet #AgriTech
TW2913,U2913,2023-07-06,Sample tweet #AgriTech
TW2914,U2914,2023-07-13,Sample tweet #AgriTech
TW2915,U2915,2023-11-04,Sample tweet #DataSci
TW2916,U2916,2023-04-29,Sample tweet #Analytics
TW2917,U2917,2023-03-27,Sample tweet #AgriTech
TW2918,U2918,2023-01-30,Sample tweet #DataSci
TW2919,U2919,2023-08-19,Sample tweet #SQL
TW2920,U2920,2023-12-16,Sample tweet #DataSci
TW2921,U2921,2023-09-04,Sample tweet #SQL
TW2922,U2922,2023-05-19,Sample tweet #DataSci
TW2923,U2923,2023-02-18,Sample tweet #DataSci
TW2924,U2924,2023-12-01,Sample tweet #SQL
TW2925,U2925,2023-10-09,Sample tweet #Analytics
TW2926,U2926,2023-06-15,Sample tweet #DataSci
TW2927,U2927,2023-09-27,Sample tweet #Analytics
TW2928,U2928,2023-05-22,Sample tweet #AgriTech
TW2929,U2929,2023-04-23,Sample tweet #Analytics
TW2930,U2930,2023-05-14,Sample tweet #DataSci
TW2931,U2931,2023-06-28,Sample tweet #AgriTech
TW2932,U2932,2023-04-20,Sample tweet #Analytics
TW2933,U2933,2023-03-23,Sample tweet #AgriTech
TW2934,U2934,2023-03-13,Sample tweet #AgriTech
TW2935,U2935,2023-02-26,Sample tweet #Analytics
TW2936,U2936,2023-01-05,Sample tweet #AgriTech
TW2937,U2937,2023-09-18,Sample tweet #SQL
TW2938,U2938,2023-03-24,Sample tweet #SQL
TW2939,U2939,2023-11-10,Sample tweet #AgriTech
TW2940,U2940,2023-03-02,Sample tweet #DataSci
TW2941,U2941,2023-03-22,Sample tweet #AgriTech
TW2942,U2942,2023-01-24,Sample tweet #SQL
TW2943,U2943,2023-12-19,Sample tweet #SQL
TW2944,U2944,2023-07-04,Sample tweet #DataSci
TW2945,U2945,2023-10-25,Sample tweet #SQL
TW2946,U2946,2023-09-01,Sample tweet #AgriTech
TW2947,U2947,2023-08-08,Sample tweet #AgriTech
TW2948,U2948,2023-01-17,Sample tweet #SQL
TW2949,U2949,2023-06-12,Sample tweet #Analytics
TW2950,U2950,2023-04-20,Sample tweet #AgriTech
TW2951,U2951,2023-11-29,Sample tweet #DataSci
TW2952,U2952,2023-05-05,Sample tweet #DataSci
TW2953,U2953,2023-04-05,Sample tweet #AgriTech
TW2954,U2954,2023-03-19,Sample tweet #DataSci
TW2955,U2955,2023-01-02,Sample tweet #Analytics
TW2956,U2956,2023-05-23,Sample tweet #DataSci
TW2957,U2957,2023-06-18,Sample tweet #SQL
TW2958,U2958,2023-01-31,Sample tweet #DataSci
TW2959,U2959,2023-08-16,Sample tweet #AgriTech
TW2960,U2960,2023-01-13,Sample tweet #Analytics
TW2961,U2961,2023-01-31,Sample tweet #SQL
TW2962,U2962,2023-07-08,Sample tweet #DataSci
TW2963,U2963,2023-04-21,Sample tweet #AgriTech
TW2964,U2964,2023-11-12,Sample tweet #AgriTech
TW2965,U2965,2023-01-13,Sample tweet #Analytics
TW2966,U2966,2023-05-04,Sample tweet #AgriTech
TW2967,U2967,2023-01-18,Sample tweet #Analytics
TW2968,U2968,2023-05-27,Sample tweet #AgriTech
TW2969,U2969,2023-04-11,Sample tweet #SQL
TW2970,U2970,2023-07-28,Sample tweet #SQL
TW2971,U2971,2023-06-24,Sample tweet #DataSci
TW2972,U2972,2023-03-07,Sample tweet #Analytics
TW2973,U2973,2023-10-21,Sample tweet #DataSci
TW2974,U2974,2023-08-23,Sample tweet #Analytics
TW2975,U2975,2023-08-03,Sample tweet #DataSci
TW2976,U2976,2023-01-06,Sample tweet #SQL
TW2977,U2977,2023-10-11,Sample tweet #AgriTech
TW2978,U2978,2023-10-15,Sample tweet #SQL
TW2979,U2979,2023-07-16,Sample tweet #Analytics
TW2980,U2980,2023-09-07,Sample tweet #SQL
TW2981,U2981,2023-04-10,Sample tweet #DataSci
TW2982,U2982,2023-10-16,Sample tweet #Analytics
TW2983,U2983,2023-10-29,Sample tweet #SQL
TW2984,U2984,2023-11-07,Sample tweet #Analytics
TW2985,U2985,2023-06-09,Sample tweet #Analytics
TW2986,U2986,2023-09-14,Sample tweet #SQL
TW2987,U2987,2023-10-31,Sample tweet #SQL
TW2988,U2988,2023-02-03,Sample tweet #DataSci
TW2989,U2989,2023-10-08,Sample tweet #SQL
TW2990,U2990,2023-08-06,Sample tweet #AgriTech
TW2991,U2991,2023-03-08,Sample tweet #SQL
TW2992,U2992,2023-05-12,Sample tweet #AgriTech
TW2993,U2993,2023-01-25,Sample tweet #Analytics
TW2994,U2994,2023-01-27,Sample tweet #AgriTech
TW2995,U2995,2023-06-24,Sample tweet #DataSci
TW2996,U2996,2023-08-06,Sample tweet #AgriTech
TW2997,U2997,2024-01-01,Sample tweet #AgriTech
TW2998,U2998,2023-07-29,Sample tweet #Analytics
TW2999,U2999,2023-03-05,Sample tweet #Analytics
TW3000,U3000,2023-10-08,Sample tweet #SQL
TW3001,U3001,2023-10-31,Sample tweet #SQL
TW3002,U3002,2023-03-25,Sample tweet #DataSci
TW3003,U3003,2023-06-29,Sample tweet #DataSci
TW3004,U3004,2023-08-08,Sample tweet #SQL
TW3005,U3005,2023-08-31,Sample tweet #DataSci
TW3006,U3006,2023-02-10,Sample tweet #Analytics
TW3007,U3007,2023-03-19,Sample tweet #Analytics
TW3008,U3008,2023-06-21,Sample tweet #SQL
TW3009,U3009,2023-11-17,Sample tweet #SQL
TW3010,U3010,2023-03-20,Sample tweet #Analytics
TW3011,U3011,2023-09-02,Sample tweet #SQL
TW3012,U3012,2023-08-05,Sample tweet #Analytics
TW3013,U3013,2023-04-13,Sample tweet #AgriTech
